        Time         x1          y1          z1          x2          y2          z2          x3          y3          z3          x4          y4          z4          x5          y5          z5          x6          y6          z6          x7          y7          z7          x8          y8          z8          x9          y9          z9         x10         y10         z10         x11         y11         z11         x12         y12         z12         x13         y13         z13         x14         y14         z14         x15         y15         z15         x16         y16         z16         x17         y17         z17         x18         y18         z18         x19         y19         z19         x20         y20         z20         x21         y21         z21         x22         y22         z22         x23         y23         z23         x24         y24         z24         x25         y25         z25         x26         y26         z26         x27         y27         z27         x28         y28         z28         x29         y29         z29         x30         y30         z30         x31         y31         z31         x32         y32         z32         x33         y33         z33         x34         y34         z34         x35         y35         z35         x36         y36         z36         x37         y37         z37         x38         y38         z38         x39         y39         z39         x40         y40         z40         x41         y41         z41         x42         y42         z42         x43         y43         z43         x44         y44         z44         x45         y45         z45         x46         y46         z46         x47         y47         z47         x48         y48         z48         x49         y49         z49         x50         y50         z50 
       23.53 -1.7485E+00  6.7733E-01  9.5225E-01 -2.1853E+00 -1.2597E+00  5.0740E-01 -1.3479E+00 -1.7146E+00  7.2513E-01 -3.2718E+00 -3.8491E+00 -4.9833E-01  4.2458E-01  2.7360E+00  1.0788E+00  6.4762E-01  9.1179E-01  1.0488E+00 -3.2971E+00 -2.1266E+00  1.9639E+00  8.3042E-01 -3.5690E+00 -5.0600E-01  2.0471E+00 -1.5377E+00  1.2447E+00 -1.8118E+00 -9.2072E-01  7.0592E-01 -1.9563E+00  3.9312E-02 -1.9584E-01 -1.2605E+00  4.5041E-01  2.0455E-01 -2.5075E+00 -1.7333E+00  2.3918E+00 -1.3829E+00 -1.5156E-01  9.7026E-01 -1.2390E+00 -4.0227E-01  8.3602E-01 -2.3267E+00 -1.3336E+00  6.9624E-01  1.7993E+00 -8.3555E+00  6.2304E+00 -4.7863E+00 -2.0476E+01  6.9005E+00 -2.0515E+00 -5.1276E-01  8.7772E-01  2.3469E-02  2.3502E-01  1.1304E+00  3.6649E-02 -7.8478E-01  1.7144E+00 -1.1002E+00 -1.0288E+00  1.5138E+00 -4.5828E+00 -1.5567E+01  3.8828E+00 -4.5817E+00 -2.3565E-01 -6.6573E-01 -1.2995E+00 -1.9505E-01  7.6881E-01 -4.3569E+00  3.3579E+00 -3.3507E-01 -1.9186E+00 -2.4323E-01  8.3624E-01 -1.6858E+00 -5.1607E-01  6.3047E-01  1.8040E+01  4.6138E+00  2.0098E+01 -4.9172E+00  4.3649E+00 -3.0061E+00 -2.0017E+00 -4.3463E-01  1.4800E+00 -2.7154E+00 -1.2228E-02  1.1824E+00 -1.4485E+00 -4.3301E-01  6.6430E-01  3.5260E+00 -9.8685E+00  3.1207E+00 -6.2455E+00 -3.3290E+00 -3.0958E+00 -1.4498E+00 -1.2428E-01  2.5957E+00 -3.3642E+00  3.4527E-01  9.3913E-01 -1.4506E+00  2.8018E-01  1.8893E+00 -3.1406E+00 -1.3891E+00  1.2829E+00 -2.7697E+00  3.8154E-03  8.5685E-01 -1.2067E+00 -2.0266E+00  1.2749E+00 -2.2368E+00 -2.1963E+00  1.4111E+00 -4.0024E-01  2.8758E+00  2.9180E+00 -6.3283E-01 -1.3641E+00  1.1253E+00 -3.6314E+00  2.4885E+00 -1.1859E+00  6.5748E+00  4.6347E+00 -5.8175E+00 -1.1428E+00 -2.4028E-01  7.3015E-01 -5.6557E+00  1.1933E+01  6.9834E+00 -2.0886E+00  3.4871E+00 -8.8515E-02 -2.1349E+00  3.6803E-01  7.6932E-01
       23.64 -1.7961E+00  7.1144E-01  9.8766E-01 -2.2639E+00 -1.2731E+00  4.5800E-01 -1.4152E+00 -1.7235E+00  7.4354E-01 -3.2855E+00 -3.8870E+00 -5.3040E-01  4.4944E-01  2.7459E+00  1.0852E+00  6.0910E-01  8.8575E-01  1.0345E+00 -3.2802E+00 -2.1033E+00  2.0092E+00  8.1094E-01 -3.5425E+00 -4.9598E-01  2.0661E+00 -1.5462E+00  1.2435E+00 -1.8349E+00 -9.1763E-01  7.0747E-01 -1.9141E+00  8.4675E-02 -1.7857E-01 -1.3256E+00  4.1465E-01  2.7268E-01 -2.5159E+00 -1.7448E+00  2.3843E+00 -1.4049E+00 -1.2277E-01  9.6505E-01 -1.2410E+00 -3.3753E-01  8.6589E-01 -2.3292E+00 -1.2628E+00  6.9222E-01  1.7962E+00 -8.3772E+00  6.2498E+00 -4.8094E+00 -2.0562E+01  6.9287E+00 -2.0128E+00 -4.8808E-01  8.6772E-01  4.1048E-02  2.0800E-01  1.1501E+00  1.6409E-02 -7.6382E-01  1.6841E+00 -1.1258E+00 -1.0180E+00  1.4658E+00 -4.6529E+00 -1.5866E+01  3.9398E+00 -4.5861E+00 -2.1193E-01 -6.8643E-01 -1.2206E+00 -2.1971E-01  8.4493E-01 -4.3604E+00  3.3750E+00 -3.3012E-01 -1.8984E+00 -2.7617E-01  7.9884E-01 -1.7257E+00 -5.0310E-01  7.3937E-01  1.8130E+01  4.6397E+00  2.0197E+01 -4.9220E+00  4.3736E+00 -2.9951E+00 -2.0089E+00 -4.5378E-01  1.5074E+00 -2.7460E+00 -3.1185E-02  1.1237E+00 -1.4463E+00 -4.8741E-01  6.4702E-01  3.5230E+00 -9.8975E+00  3.1398E+00 -6.2470E+00 -3.3397E+00 -3.0841E+00 -1.4756E+00 -1.0318E-01  2.5617E+00 -3.3409E+00  2.7116E-01  9.3833E-01 -1.4627E+00  2.3094E-01  1.8779E+00 -3.1294E+00 -1.4291E+00  1.2508E+00 -2.7377E+00 -2.6371E-02  8.4211E-01 -1.1925E+00 -2.0576E+00  1.3117E+00 -2.2698E+00 -2.1677E+00  1.4160E+00 -4.4418E-01  2.8680E+00  2.9248E+00 -6.1370E-01 -1.3926E+00  1.0710E+00 -3.6758E+00  2.5056E+00 -1.1869E+00  6.6011E+00  4.6438E+00 -5.8418E+00 -1.1258E+00 -2.3442E-01  7.0737E-01 -5.6833E+00  1.1975E+01  7.0117E+00 -2.1073E+00  3.5676E+00 -1.1656E-01 -2.1754E+00  3.9199E-01  7.8338E-01
       23.75 -1.8440E+00  7.4223E-01  1.0223E+00 -2.3425E+00 -1.2838E+00  4.1812E-01 -1.4835E+00 -1.7298E+00  7.6278E-01 -3.2990E+00 -3.9244E+00 -5.6221E-01  4.7392E-01  2.7554E+00  1.0915E+00  5.6952E-01  8.5909E-01  1.0201E+00 -3.2619E+00 -2.0790E+00  2.0538E+00  7.9113E-01 -3.5156E+00 -4.8578E-01  2.0845E+00 -1.5545E+00  1.2422E+00 -1.8572E+00 -9.0969E-01  7.1041E-01 -1.8713E+00  1.2898E-01 -1.5830E-01 -1.3920E+00  3.7627E-01  3.4290E-01 -2.5240E+00 -1.7556E+00  2.3752E+00 -1.4217E+00 -1.0395E-01  9.5174E-01 -1.2348E+00 -2.4895E-01  8.8917E-01 -2.3289E+00 -1.1896E+00  6.8818E-01  1.7932E+00 -8.3987E+00  6.2693E+00 -4.8325E+00 -2.0649E+01  6.9569E+00 -1.9667E+00 -4.6383E-01  8.5505E-01  5.6950E-02  1.8039E-01  1.1695E+00 -5.5406E-03 -7.4263E-01  1.6530E+00 -1.1534E+00 -1.0059E+00  1.4154E+00 -4.7229E+00 -1.6166E+01  3.9969E+00 -4.5899E+00 -1.8824E-01 -7.0670E-01 -1.1581E+00 -2.7196E-01  9.1775E-01 -4.3635E+00  3.3917E+00 -3.2515E-01 -1.8748E+00 -3.1973E-01  7.6259E-01 -1.7628E+00 -4.8983E-01  8.4928E-01  1.8221E+01  4.6657E+00  2.0296E+01 -4.9267E+00  4.3821E+00 -2.9840E+00 -2.0149E+00 -4.7315E-01  1.5307E+00 -2.7744E+00 -5.0893E-02  1.0595E+00 -1.4474E+00 -5.3920E-01  6.3612E-01  3.5200E+00 -9.9264E+00  3.1589E+00 -6.2483E+00 -3.3503E+00 -3.0722E+00 -1.5018E+00 -8.2416E-02  2.5255E+00 -3.3150E+00  1.9572E-01  9.3744E-01 -1.4754E+00  1.8022E-01  1.8643E+00 -3.1161E+00 -1.4683E+00  1.2184E+00 -2.7036E+00 -5.7413E-02  8.3099E-01 -1.1796E+00 -2.0863E+00  1.3472E+00 -2.3024E+00 -2.1371E+00  1.4206E+00 -4.8830E-01  2.8599E+00  2.9312E+00 -5.9736E-01 -1.4196E+00  1.0166E+00 -3.7200E+00  2.5224E+00 -1.1877E+00  6.6273E+00  4.6528E+00 -5.8660E+00 -1.1264E+00 -2.3350E-01  7.0083E-01 -5.7110E+00  1.2017E+01  7.0401E+00 -2.1259E+00  3.6476E+00 -1.4449E-01 -2.2147E+00  4.1311E-01  7.9807E-01
       23.86 -1.8922E+00  7.6974E-01  1.0561E+00 -2.4190E+00 -1.2908E+00  3.8580E-01 -1.5528E+00 -1.7335E+00  7.8282E-01 -3.3123E+00 -3.9613E+00 -5.9378E-01  4.9801E-01  2.7644E+00  1.0979E+00  5.2888E-01  8.3177E-01  1.0058E+00 -3.2420E+00 -2.0536E+00  2.0977E+00  7.7099E-01 -3.4883E+00 -4.7538E-01  2.1024E+00 -1.5627E+00  1.2409E+00 -1.8790E+00 -8.9711E-01  7.1513E-01 -1.8281E+00  1.7215E-01 -1.3496E-01 -1.4595E+00  3.3500E-01  4.1531E-01 -2.5318E+00 -1.7659E+00  2.3646E+00 -1.4330E+00 -9.4785E-02  9.3403E-01 -1.1956E+00 -1.6252E-01  9.1989E-01 -2.3255E+00 -1.1141E+00  6.8452E-01  1.7901E+00 -8.4202E+00  6.2886E+00 -4.8557E+00 -2.0735E+01  6.9850E+00 -1.9071E+00 -4.4116E-01  8.4139E-01  7.1152E-02  1.5221E-01  1.1887E+00 -2.9254E-02 -7.2116E-01  1.6210E+00 -1.1831E+00 -9.9226E-01  1.3625E+00 -4.7930E+00 -1.6465E+01  4.0539E+00 -4.5931E+00 -1.6461E-01 -7.2655E-01 -1.1369E+00 -3.2541E-01  9.7508E-01 -4.3664E+00  3.4080E+00 -3.2017E-01 -1.8491E+00 -3.7839E-01  7.3513E-01 -1.8052E+00 -4.7571E-01  9.5578E-01  1.8311E+01  4.6916E+00  2.0394E+01 -4.9313E+00  4.3905E+00 -2.9728E+00 -2.0197E+00 -4.9267E-01  1.5501E+00 -2.7989E+00 -7.1490E-02  9.8852E-01 -1.4516E+00 -5.8846E-01  6.3070E-01  3.5170E+00 -9.9552E+00  3.1780E+00 -6.2495E+00 -3.3607E+00 -3.0601E+00 -1.5283E+00 -6.2021E-02  2.4871E+00 -3.2861E+00  1.1895E-01  9.3647E-01 -1.4887E+00  1.2799E-01  1.8483E+00 -3.1009E+00 -1.5067E+00  1.1858E+00 -2.6687E+00 -8.9139E-02  8.2462E-01 -1.1681E+00 -2.1127E+00  1.3816E+00 -2.3346E+00 -2.1045E+00  1.4248E+00 -5.3259E-01  2.8514E+00  2.9374E+00 -5.8369E-01 -1.4453E+00  9.6228E-01 -3.7639E+00  2.5389E+00 -1.1881E+00  6.6535E+00  4.6617E+00 -5.8901E+00 -1.1376E+00 -2.3671E-01  7.0966E-01 -5.7386E+00  1.2059E+01  7.0684E+00 -2.1446E+00  3.7271E+00 -1.7234E-01 -2.2528E+00  4.3138E-01  8.1334E-01
       23.97 -1.9405E+00  7.9402E-01  1.0891E+00 -2.4926E+00 -1.2941E+00  3.5863E-01 -1.6230E+00 -1.7344E+00  8.0358E-01 -3.3254E+00 -3.9977E+00 -6.2511E-01  5.2172E-01  2.7730E+00  1.1043E+00  4.8712E-01  8.0375E-01  9.9146E-01 -3.2206E+00 -2.0272E+00  2.1409E+00  7.5050E-01 -3.4607E+00 -4.6479E-01  2.1198E+00 -1.5707E+00  1.2395E+00 -1.9001E+00 -8.8027E-01  7.2172E-01 -1.7845E+00  2.1409E-01 -1.0847E-01 -1.5281E+00  2.9054E-01  4.8992E-01 -2.5393E+00 -1.7755E+00  2.3524E+00 -1.4390E+00 -9.3042E-02  9.1438E-01 -1.1544E+00 -9.0529E-02  9.5183E-01 -2.3188E+00 -1.0362E+00  6.8173E-01  1.7870E+00 -8.4417E+00  6.3079E+00 -4.8788E+00 -2.0822E+01  7.0132E+00 -1.8341E+00 -4.2212E-01  8.3342E-01  8.3620E-02  1.2349E-01  1.2076E+00 -5.4797E-02 -6.9939E-01  1.5882E+00 -1.2150E+00 -9.7676E-01  1.3071E+00 -4.8630E+00 -1.6764E+01  4.1109E+00 -4.5955E+00 -1.4104E-01 -7.4597E-01 -1.1267E+00 -3.6847E-01  1.0248E+00 -4.3689E+00  3.4240E+00 -3.1519E-01 -1.8269E+00 -4.4995E-01  7.3070E-01 -1.8539E+00 -4.5975E-01  1.0499E+00  1.8402E+01  4.7176E+00  2.0493E+01 -4.9358E+00  4.3987E+00 -2.9614E+00 -2.0232E+00 -5.1225E-01  1.5652E+00 -2.8166E+00 -9.3363E-02  9.1090E-01 -1.4591E+00 -6.3556E-01  6.2993E-01  3.5139E+00 -9.9840E+00  3.1971E+00 -6.2505E+00 -3.3711E+00 -3.0479E+00 -1.5550E+00 -4.2061E-02  2.4464E+00 -3.2538E+00  4.0840E-02  9.3535E-01 -1.5025E+00  7.4192E-02  1.8298E+00 -3.0836E+00 -1.5441E+00  1.1530E+00 -2.6353E+00 -1.2122E-01  8.2324E-01 -1.1579E+00 -2.1371E+00  1.4151E+00 -2.3663E+00 -2.0698E+00  1.4285E+00 -5.7706E-01  2.8425E+00  2.9433E+00 -5.7256E-01 -1.4695E+00  9.0808E-01 -3.8076E+00  2.5551E+00 -1.1883E+00  6.6797E+00  4.6707E+00 -5.9142E+00 -1.1558E+00 -2.4156E-01  7.3051E-01 -5.7663E+00  1.2102E+01  7.0967E+00 -2.1634E+00  3.8062E+00 -2.0008E-01 -2.2896E+00  4.4679E-01  8.2909E-01
       24.08 -1.9889E+00  8.1513E-01  1.1211E+00 -2.5635E+00 -1.2945E+00  3.3516E-01 -1.6939E+00 -1.7325E+00  8.2504E-01 -3.3383E+00 -4.0337E+00 -6.5620E-01  5.4505E-01  2.7811E+00  1.1106E+00  4.4423E-01  7.7498E-01  9.7720E-01 -3.1973E+00 -1.9996E+00  2.1834E+00  7.2966E-01 -3.4327E+00 -4.5400E-01  2.1366E+00 -1.5786E+00  1.2381E+00 -1.9208E+00 -8.5950E-01  7.3008E-01 -1.7408E+00  2.5466E-01 -7.8802E-02 -1.5973E+00  2.4264E-01  5.6684E-01 -2.5466E+00 -1.7846E+00  2.3385E+00 -1.4417E+00 -9.6664E-02  8.9423E-01 -1.1171E+00 -2.6563E-02  9.8256E-01 -2.3081E+00 -9.5579E-01  6.8023E-01  1.7838E+00 -8.4630E+00  6.3272E+00 -4.9019E+00 -2.0908E+01  7.0413E+00 -1.7580E+00 -4.0886E-01  8.2734E-01  9.4329E-02  9.4239E-02  1.2263E+00 -8.2242E-02 -6.7725E-01  1.5545E+00 -1.2494E+00 -9.5892E-01  1.2491E+00 -4.9330E+00 -1.7064E+01  4.1680E+00 -4.5974E+00 -1.1754E-01 -7.6495E-01 -1.1218E+00 -4.0766E-01  1.0706E+00 -4.3711E+00  3.4396E+00 -3.1021E-01 -1.8042E+00 -5.1785E-01  7.5785E-01 -1.9011E+00 -4.4368E-01  1.1332E+00  1.8492E+01  4.7435E+00  2.0591E+01 -4.9402E+00  4.4068E+00 -2.9498E+00 -2.0251E+00 -5.3176E-01  1.5758E+00 -2.8255E+00 -1.1695E-01  8.2954E-01 -1.4703E+00 -6.8058E-01  6.3350E-01  3.5107E+00 -1.0013E+01  3.2161E+00 -6.2513E+00 -3.3813E+00 -3.0356E+00 -1.5820E+00 -2.2625E-02  2.4030E+00 -3.2177E+00 -3.8583E-02  9.3391E-01 -1.5169E+00  1.8803E-02  1.8086E+00 -3.0643E+00 -1.5805E+00  1.1202E+00 -2.6051E+00 -1.5341E-01  8.2508E-01 -1.1489E+00 -2.1595E+00  1.4477E+00 -2.3975E+00 -2.0331E+00  1.4319E+00 -6.2169E-01  2.8331E+00  2.9488E+00 -5.6382E-01 -1.4923E+00  8.5415E-01 -3.8511E+00  2.5710E+00 -1.1881E+00  6.7058E+00  4.6796E+00 -5.9383E+00 -1.1787E+00 -2.4705E-01  7.6005E-01 -5.7939E+00  1.2144E+01  7.1250E+00 -2.1821E+00  3.8848E+00 -2.2774E-01 -2.3251E+00  4.5927E-01  8.4528E-01
       24.19 -2.0373E+00  8.3306E-01  1.1523E+00 -2.6319E+00 -1.2924E+00  3.1462E-01 -1.7655E+00 -1.7277E+00  8.4713E-01 -3.3511E+00 -4.0691E+00 -6.8705E-01  5.6801E-01  2.7888E+00  1.1170E+00  4.0017E-01  7.4542E-01  9.6303E-01 -3.1722E+00 -1.9709E+00  2.2251E+00  7.0848E-01 -3.4044E+00 -4.4302E-01  2.1528E+00 -1.5864E+00  1.2367E+00 -1.9411E+00 -8.3507E-01  7.3998E-01 -1.6972E+00  2.9369E-01 -4.6018E-02 -1.6671E+00  1.9099E-01  6.4604E-01 -2.5537E+00 -1.7929E+00  2.3230E+00 -1.4433E+00 -1.0490E-01  8.7402E-01 -1.0841E+00  3.1755E-02  1.0121E+00 -2.2926E+00 -8.7287E-01  6.8044E-01  1.7806E+00 -8.4843E+00  6.3464E+00 -4.9250E+00 -2.0994E+01  7.0695E+00 -1.6827E+00 -4.0210E-01  8.2150E-01  1.0327E-01  6.4490E-02  1.2446E+00 -1.1167E-01 -6.5472E-01  1.5200E+00 -1.2864E+00 -9.3820E-01  1.1884E+00 -5.0030E+00 -1.7363E+01  4.2250E+00 -4.5985E+00 -9.4114E-02 -7.8350E-01 -1.1216E+00 -4.4522E-01  1.1134E+00 -4.3731E+00  3.4548E+00 -3.0524E-01 -1.7744E+00 -5.7483E-01  7.9891E-01 -1.9458E+00 -4.2864E-01  1.2107E+00  1.8583E+01  4.7695E+00  2.0690E+01 -4.9444E+00  4.4146E+00 -2.9381E+00 -2.0253E+00 -5.5092E-01  1.5813E+00 -2.8262E+00 -1.4235E-01  7.4851E-01 -1.4855E+00 -7.2327E-01  6.4143E-01  3.5075E+00 -1.0041E+01  3.2352E+00 -6.2520E+00 -3.3914E+00 -3.0231E+00 -1.6092E+00 -3.8341E-03  2.3569E+00 -3.1772E+00 -1.1916E-01  9.3185E-01 -1.5319E+00 -3.8213E-02  1.7845E+00 -3.0428E+00 -1.6158E+00  1.0874E+00 -2.5778E+00 -1.8588E-01  8.2763E-01 -1.1412E+00 -2.1799E+00  1.4794E+00 -2.4282E+00 -1.9943E+00  1.4348E+00 -6.6648E-01  2.8233E+00  2.9541E+00 -5.5736E-01 -1.5137E+00  8.0059E-01 -3.8944E+00  2.5867E+00 -1.1876E+00  6.7318E+00  4.6884E+00 -5.9623E+00 -1.2057E+00 -2.5336E-01  7.9576E-01 -5.8215E+00  1.2186E+01  7.1532E+00 -2.2009E+00  3.9630E+00 -2.5530E-01 -2.3592E+00  4.6877E-01  8.6188E-01
       24.30 -2.0856E+00  8.4786E-01  1.1825E+00 -2.6982E+00 -1.2884E+00  2.9660E-01 -1.8376E+00 -1.7199E+00  8.6983E-01 -3.3637E+00 -4.1041E+00 -7.1766E-01  5.9060E-01  2.7961E+00  1.1233E+00  3.5490E-01  7.1505E-01  9.4898E-01 -3.1450E+00 -1.9411E+00  2.2659E+00  6.8694E-01 -3.3757E+00 -4.3183E-01  2.1685E+00 -1.5941E+00  1.2352E+00 -1.9612E+00 -8.0719E-01  7.5116E-01 -1.6539E+00  3.3104E-01 -1.0270E-02 -1.7370E+00  1.3521E-01  7.2742E-01 -2.5607E+00 -1.8006E+00  2.3058E+00 -1.4453E+00 -1.1803E-01  8.5393E-01 -1.0551E+00  8.5567E-02  1.0408E+00 -2.2714E+00 -7.8770E-01  6.8288E-01  1.7774E+00 -8.5055E+00  6.3655E+00 -4.9481E+00 -2.1081E+01  7.0976E+00 -1.6078E+00 -4.0027E-01  8.1647E-01  1.1042E-01  3.4267E-02  1.2627E+00 -1.4315E-01 -6.3175E-01  1.4846E+00 -1.3262E+00 -9.1395E-01  1.1250E+00 -5.0730E+00 -1.7662E+01  4.2820E+00 -4.5991E+00 -7.0768E-02 -8.0163E-01 -1.1261E+00 -4.8219E-01  1.1536E+00 -4.3747E+00  3.4697E+00 -3.0028E-01 -1.7402E+00 -6.2746E-01  8.4164E-01 -1.9885E+00 -4.1494E-01  1.2843E+00  1.8673E+01  4.7954E+00  2.0789E+01 -4.9486E+00  4.4223E+00 -2.9262E+00 -2.0238E+00 -5.6920E-01  1.5811E+00 -2.8207E+00 -1.6952E-01  6.7033E-01 -1.5050E+00 -7.6317E-01  6.5396E-01  3.5042E+00 -1.0070E+01  3.2543E+00 -6.2525E+00 -3.4014E+00 -3.0104E+00 -1.6366E+00  1.4146E-02  2.3079E+00 -3.1320E+00 -2.0062E-01  9.2881E-01 -1.5477E+00 -9.6875E-02  1.7571E+00 -3.0192E+00 -1.6500E+00  1.0548E+00 -2.5515E+00 -2.1910E-01  8.2962E-01 -1.1347E+00 -2.1986E+00  1.5103E+00 -2.4583E+00 -1.9533E+00  1.4373E+00 -7.1144E-01  2.8132E+00  2.9590E+00 -5.5308E-01 -1.5336E+00  7.4746E-01 -3.9374E+00  2.6020E+00 -1.1869E+00  6.7578E+00  4.6973E+00 -5.9862E+00 -1.2372E+00 -2.6102E-01  8.3594E-01 -5.8491E+00  1.2228E+01  7.1815E+00 -2.2197E+00  4.0408E+00 -2.8277E-01 -2.3917E+00  4.7524E-01  8.7886E-01
       24.41 -2.1338E+00  8.5959E-01  1.2118E+00 -2.7625E+00 -1.2826E+00  2.8090E-01 -1.9102E+00 -1.7091E+00  8.9312E-01 -3.3761E+00 -4.1386E+00 -7.4805E-01  6.1283E-01  2.8030E+00  1.1297E+00  3.0841E-01  6.8383E-01  9.3509E-01 -3.1155E+00 -1.9103E+00  2.3056E+00  6.6504E-01 -3.3466E+00 -4.2043E-01  2.1837E+00 -1.6016E+00  1.2337E+00 -1.9817E+00 -7.7590E-01  7.6323E-01 -1.6111E+00  3.6661E-01  2.8239E-02 -1.8066E+00  7.4939E-02  8.1063E-01 -2.5677E+00 -1.8076E+00  2.2869E+00 -1.4488E+00 -1.3739E-01  8.3454E-01 -1.0298E+00  1.3552E-01  1.0687E+00 -2.2436E+00 -7.0093E-01  6.8817E-01  1.7741E+00 -8.5266E+00  6.3846E+00 -4.9711E+00 -2.1167E+01  7.1257E+00 -1.5335E+00 -4.0212E-01  8.1263E-01  1.1577E-01  3.6089E-03  1.2805E+00 -1.7675E-01 -6.0829E-01  1.4483E+00 -1.3691E+00 -8.8549E-01  1.0589E+00 -5.1430E+00 -1.7961E+01  4.3390E+00 -4.5990E+00 -4.7509E-02 -8.1931E-01 -1.1356E+00 -5.1908E-01  1.1909E+00 -4.3760E+00  3.4842E+00 -2.9534E-01 -1.7042E+00 -6.7931E-01  8.8181E-01 -2.0295E+00 -4.0278E-01  1.3548E+00  1.8764E+01  4.8214E+00  2.0887E+01 -4.9526E+00  4.4299E+00 -2.9141E+00 -2.0208E+00 -5.8564E-01  1.5743E+00 -2.8107E+00 -1.9848E-01  5.9591E-01 -1.5284E+00 -7.9977E-01  6.7144E-01  3.5009E+00 -1.0098E+01  3.2734E+00 -6.2529E+00 -3.4113E+00 -2.9976E+00 -1.6642E+00  3.1120E-02  2.2558E+00 -3.0822E+00 -2.8267E-01  9.2456E-01 -1.5644E+00 -1.5720E-01  1.7262E+00 -2.9934E+00 -1.6830E+00  1.0226E+00 -2.5246E+00 -2.5364E-01  8.3087E-01 -1.1294E+00 -2.2156E+00  1.5406E+00 -2.4877E+00 -1.9102E+00  1.4392E+00 -7.5656E-01  2.8026E+00  2.9637E+00 -5.5088E-01 -1.5522E+00  6.9484E-01 -3.9802E+00  2.6171E+00 -1.1859E+00  6.7837E+00  4.7061E+00 -6.0102E+00 -1.2745E+00 -2.7077E-01  8.7916E-01 -5.8767E+00  1.2270E+01  7.2097E+00 -2.2386E+00  4.1182E+00 -3.1016E-01 -2.4226E+00  4.7867E-01  8.9620E-01
       24.52 -2.1819E+00  8.6830E-01  1.2401E+00 -2.8249E+00 -1.2752E+00  2.6739E-01 -1.9830E+00 -1.6953E+00  9.1700E-01 -3.3884E+00 -4.1727E+00 -7.7820E-01  6.3469E-01  2.8095E+00  1.1360E+00  2.6066E-01  6.5174E-01  9.2139E-01 -3.0835E+00 -1.8784E+00  2.3441E+00  6.4278E-01 -3.3172E+00 -4.0882E-01  2.1984E+00 -1.6090E+00  1.2321E+00 -2.0035E+00 -7.4070E-01  7.7562E-01 -1.5688E+00  4.0032E-01  6.9296E-02 -1.8756E+00  1.0001E-02  8.9509E-01 -2.5747E+00 -1.8139E+00  2.2662E+00 -1.4539E+00 -1.6525E-01  8.1708E-01 -1.0078E+00  1.8205E-01  1.0962E+00 -2.2086E+00 -6.1385E-01  6.9716E-01  1.7708E+00 -8.5476E+00  6.4037E+00 -4.9942E+00 -2.1253E+01  7.1538E+00 -1.4600E+00 -4.0651E-01  8.1092E-01  1.1930E-01 -2.7460E-02  1.2980E+00 -2.1253E-01 -5.8430E-01  1.4113E+00 -1.4157E+00 -8.5221E-01  9.8946E-01 -5.2130E+00 -1.8260E+01  4.3960E+00 -4.5983E+00 -2.4340E-02 -8.3657E-01 -1.1504E+00 -5.5597E-01  1.2249E+00 -4.3770E+00  3.4983E+00 -2.9041E-01 -1.6670E+00 -7.3115E-01  9.1745E-01 -2.0687E+00 -3.9256E-01  1.4226E+00  1.8854E+01  4.8473E+00  2.0986E+01 -4.9565E+00  4.4373E+00 -2.9019E+00 -2.0166E+00 -5.9857E-01  1.5600E+00 -2.7968E+00 -2.2921E-01  5.2546E-01 -1.5552E+00 -8.3267E-01  6.9445E-01  3.4975E+00 -1.0127E+01  3.2925E+00 -6.2531E+00 -3.4211E+00 -2.9847E+00 -1.6920E+00  4.6879E-02  2.2006E+00 -3.0278E+00 -3.6504E-01  9.1909E-01 -1.5822E+00 -2.1921E-01  1.6915E+00 -2.9653E+00 -1.7147E+00  9.9088E-01 -2.4959E+00 -2.9011E-01  8.3152E-01 -1.1252E+00 -2.2309E+00  1.5701E+00 -2.5164E+00 -1.8650E+00  1.4405E+00 -8.0183E-01  2.7915E+00  2.9680E+00 -5.5067E-01 -1.5693E+00  6.4277E-01 -4.0228E+00  2.6320E+00 -1.1847E+00  6.8096E+00  4.7149E+00 -6.0341E+00 -1.3192E+00 -2.8396E-01  9.2330E-01 -5.9042E+00  1.2311E+01  7.2379E+00 -2.2574E+00  4.1952E+00 -3.3746E-01 -2.4518E+00  4.7908E-01  9.1392E-01
