        Time         x1          y1          z1          x2          y2          z2          x3          y3          z3          x4          y4          z4          x5          y5          z5          x6          y6          z6          x7          y7          z7          x8          y8          z8          x9          y9          z9         x10         y10         z10         x11         y11         z11         x12         y12         z12         x13         y13         z13         x14         y14         z14         x15         y15         z15         x16         y16         z16         x17         y17         z17         x18         y18         z18         x19         y19         z19         x20         y20         z20         x21         y21         z21         x22         y22         z22         x23         y23         z23         x24         y24         z24         x25         y25         z25 
        1.19  1.5706E+00 -4.8530E-01 -1.4416E-01 -6.8535E-01  5.0798E-01 -4.8439E-01 -7.5105E-01  2.8247E-01  4.8691E-01 -5.3289E-01 -4.7097E-01 -4.1997E-01 -7.8002E-01 -3.6890E-02 -7.9429E-01 -4.8007E-01 -1.8492E-01  4.1827E-01  3.7846E-02 -7.7458E-01 -3.4860E-01  5.8060E-02 -4.5933E-01  3.2408E-01 -1.0761E+00 -8.3747E-01 -1.2104E-01  8.5006E-02  7.5378E-01 -7.3871E-01  2.0286E-02  7.9336E-01  5.5797E-02 -4.9051E-01 -5.7519E-01 -3.5547E-01 -8.7456E-02 -9.8566E-01  3.7944E-01 -8.9429E-01  6.0702E-01  8.4883E-02 -2.4235E-01 -1.3413E+00 -1.5282E-01 -2.8915E-01  2.7684E-01 -3.8596E-01 -5.4367E-01  4.8104E-01  2.6519E-01 -3.7222E-01 -4.6750E-01 -2.8456E-01  3.6418E-01 -9.5763E-01 -2.9236E-01  1.8826E-01 -5.3560E-01  4.4945E-01 -9.7573E-01  6.3732E-01  2.3080E-02 -7.1383E-01  5.0191E-01  2.6722E-02  4.6525E-02 -9.5907E-01  4.6789E-01  2.0473E-01 -6.4488E-01 -3.3136E-01  5.7878E-04 -7.7050E-01  7.9730E-01
        1.20  1.5760E+00 -4.8676E-01 -1.4261E-01 -6.7546E-01  5.1329E-01 -4.9056E-01 -7.5526E-01  2.8483E-01  4.9408E-01 -5.4748E-01 -4.7014E-01 -4.1201E-01 -7.8014E-01 -4.3279E-02 -7.9592E-01 -4.8842E-01 -1.8610E-01  4.1962E-01  4.1385E-02 -7.7770E-01 -3.4087E-01  5.6858E-02 -4.5415E-01  3.3244E-01 -1.0844E+00 -8.3589E-01 -1.2694E-01  8.5346E-02  7.5143E-01 -7.3671E-01  1.9630E-02  7.9877E-01  5.5871E-02 -4.8231E-01 -5.7662E-01 -3.4931E-01 -8.7029E-02 -9.8722E-01  3.7083E-01 -9.0120E-01  6.0571E-01  9.0148E-02 -2.4693E-01 -1.3406E+00 -1.5831E-01 -2.8197E-01  2.8009E-01 -3.9257E-01 -5.4900E-01  4.7902E-01  2.7271E-01 -3.7573E-01 -4.7614E-01 -2.8784E-01  3.7081E-01 -9.5774E-01 -2.8941E-01  1.8767E-01 -5.3219E-01  4.4489E-01 -9.8140E-01  6.3023E-01  2.4912E-02 -7.1198E-01  5.0735E-01  3.5744E-02  4.8795E-02 -9.5920E-01  4.6682E-01  2.1080E-01 -6.4260E-01 -3.3871E-01  6.1745E-03 -7.7152E-01  7.9620E-01
        1.21  1.5814E+00 -4.8822E-01 -1.4105E-01 -6.6554E-01  5.1856E-01 -4.9666E-01 -7.5945E-01  2.8720E-01  5.0118E-01 -5.6180E-01 -4.6946E-01 -4.0382E-01 -7.8023E-01 -4.9674E-02 -7.9749E-01 -4.9678E-01 -1.8726E-01  4.2093E-01  4.4994E-02 -7.8069E-01 -3.3313E-01  5.5696E-02 -4.4900E-01  3.4082E-01 -1.0927E+00 -8.3428E-01 -1.3285E-01  8.5662E-02  7.4904E-01 -7.3468E-01  1.8939E-02  8.0413E-01  5.5933E-02 -4.7399E-01 -5.7766E-01 -3.4312E-01 -8.6533E-02 -9.8871E-01  3.6223E-01 -9.0838E-01  6.0442E-01  9.5020E-02 -2.5151E-01 -1.3398E+00 -1.6380E-01 -2.7483E-01  2.8332E-01 -3.9916E-01 -5.5442E-01  4.7696E-01  2.8015E-01 -3.7942E-01 -4.8487E-01 -2.9124E-01  3.7736E-01 -9.5777E-01 -2.8646E-01  1.8699E-01 -5.2874E-01  4.4026E-01 -9.8670E-01  6.2299E-01  2.6969E-02 -7.1024E-01  5.1281E-01  4.4796E-02  5.1036E-02 -9.5928E-01  4.6571E-01  2.1679E-01 -6.4034E-01 -3.4603E-01  1.1768E-02 -7.7252E-01  7.9502E-01
        1.22  1.5868E+00 -4.8967E-01 -1.3949E-01 -6.5561E-01  5.2380E-01 -5.0269E-01 -7.6362E-01  2.8957E-01  5.0820E-01 -5.7584E-01 -4.6892E-01 -3.9545E-01 -7.8029E-01 -5.6076E-02 -7.9901E-01 -5.0513E-01 -1.8839E-01  4.2219E-01  4.8664E-02 -7.8356E-01 -3.2536E-01  5.4583E-02 -4.4391E-01  3.4923E-01 -1.1010E+00 -8.3263E-01 -1.3876E-01  8.5954E-02  7.4663E-01 -7.3260E-01  1.8212E-02  8.0946E-01  5.5983E-02 -4.6551E-01 -5.7827E-01 -3.3686E-01 -8.5975E-02 -9.9013E-01  3.5365E-01 -9.1584E-01  6.0314E-01  9.9478E-02 -2.5608E-01 -1.3389E+00 -1.6928E-01 -2.6771E-01  2.8654E-01 -4.0570E-01 -5.5995E-01  4.7486E-01  2.8750E-01 -3.8332E-01 -4.9373E-01 -2.9477E-01  3.8385E-01 -9.5773E-01 -2.8351E-01  1.8621E-01 -5.2526E-01  4.3556E-01 -9.9161E-01  6.1562E-01  2.9267E-02 -7.0860E-01  5.1829E-01  5.3874E-02  5.3251E-02 -9.5929E-01  4.6455E-01  2.2269E-01 -6.3810E-01 -3.5332E-01  1.7357E-02 -7.7350E-01  7.9378E-01
        1.23  1.5922E+00 -4.9112E-01 -1.3793E-01 -6.4565E-01  5.2900E-01 -5.0866E-01 -7.6777E-01  2.9195E-01  5.1514E-01 -5.8962E-01 -4.6848E-01 -3.8693E-01 -7.8032E-01 -6.2485E-02 -8.0047E-01 -5.1347E-01 -1.8950E-01  4.2341E-01  5.2389E-02 -7.8631E-01 -3.1759E-01  5.3528E-02 -4.3887E-01  3.5765E-01 -1.1092E+00 -8.3095E-01 -1.4468E-01  8.6222E-02  7.4418E-01 -7.3049E-01  1.7450E-02  8.1475E-01  5.6020E-02 -4.5679E-01 -5.7842E-01 -3.3047E-01 -8.5361E-02 -9.9148E-01  3.4508E-01 -9.2359E-01  6.0184E-01  1.0350E-01 -2.6064E-01 -1.3379E+00 -1.7477E-01 -2.6061E-01  2.8974E-01 -4.1222E-01 -5.6558E-01  4.7274E-01  2.9477E-01 -3.8749E-01 -5.0277E-01 -2.9842E-01  3.9027E-01 -9.5760E-01 -2.8055E-01  1.8534E-01 -5.2174E-01  4.3078E-01 -9.9615E-01  6.0815E-01  3.1825E-02 -7.0707E-01  5.2378E-01  6.2974E-02  5.5440E-02 -9.5926E-01  4.6335E-01  2.2852E-01 -6.3588E-01 -3.6059E-01  2.2942E-02 -7.7445E-01  7.9246E-01
        1.24  1.5975E+00 -4.9257E-01 -1.3637E-01 -6.3568E-01  5.3415E-01 -5.1457E-01 -7.7190E-01  2.9433E-01  5.2201E-01 -6.0313E-01 -4.6812E-01 -3.7829E-01 -7.8032E-01 -6.8901E-02 -8.0187E-01 -5.2181E-01 -1.9057E-01  4.2459E-01  5.6161E-02 -7.8894E-01 -3.0982E-01  5.2540E-02 -4.3390E-01  3.6610E-01 -1.1173E+00 -8.2923E-01 -1.5060E-01  8.6465E-02  7.4171E-01 -7.2835E-01  1.6654E-02  8.2000E-01  5.6046E-02 -4.4771E-01 -5.7799E-01 -3.2391E-01 -8.4696E-02 -9.9277E-01  3.3653E-01 -9.3163E-01  6.0049E-01  1.0706E-01 -2.6519E-01 -1.3369E+00 -1.8025E-01 -2.5354E-01  2.9293E-01 -4.1870E-01 -5.7132E-01  4.7058E-01  3.0196E-01 -3.9198E-01 -5.1206E-01 -3.0221E-01  3.9663E-01 -9.5740E-01 -2.7759E-01  1.8436E-01 -5.1818E-01  4.2592E-01 -1.0003E+00  6.0060E-01  3.4665E-02 -7.0565E-01  5.2928E-01  7.2092E-02  5.7605E-02 -9.5917E-01  4.6210E-01  2.3427E-01 -6.3367E-01 -3.6782E-01  2.8523E-02 -7.7538E-01  7.9108E-01
        1.25  1.6028E+00 -4.9402E-01 -1.3481E-01 -6.2568E-01  5.3927E-01 -5.2042E-01 -7.7601E-01  2.9672E-01  5.2881E-01 -6.1639E-01 -4.6782E-01 -3.6955E-01 -7.8028E-01 -7.5324E-02 -8.0322E-01 -5.3014E-01 -1.9162E-01  4.2572E-01  5.9973E-02 -7.9146E-01 -3.0205E-01  5.1628E-02 -4.2899E-01  3.7455E-01 -1.1254E+00 -8.2747E-01 -1.5652E-01  8.6684E-02  7.3922E-01 -7.2617E-01  1.5824E-02  8.2521E-01  5.6060E-02 -4.3809E-01 -5.7673E-01 -3.1714E-01 -8.3984E-02 -9.9399E-01  3.2798E-01 -9.3997E-01  5.9907E-01  1.1012E-01 -2.6974E-01 -1.3359E+00 -1.8573E-01 -2.4650E-01  2.9611E-01 -4.2515E-01 -5.7716E-01  4.6840E-01  3.0906E-01 -3.9691E-01 -5.2177E-01 -3.0616E-01  4.0291E-01 -9.5713E-01 -2.7463E-01  1.8328E-01 -5.1458E-01  4.2101E-01 -1.0041E+00  5.9300E-01  3.7811E-02 -7.0434E-01  5.3477E-01  8.1224E-02  5.9746E-02 -9.5902E-01  4.6082E-01  2.3995E-01 -6.3148E-01 -3.7502E-01  3.4098E-02 -7.7628E-01  7.8964E-01
        1.26  1.6081E+00 -4.9546E-01 -1.3325E-01 -6.1566E-01  5.4435E-01 -5.2621E-01 -7.8010E-01  2.9912E-01  5.3552E-01 -6.2943E-01 -4.6758E-01 -3.6074E-01 -7.8021E-01 -8.1753E-02 -8.0452E-01 -5.3847E-01 -1.9264E-01  4.2681E-01  6.3817E-02 -7.9387E-01 -2.9430E-01  5.0799E-02 -4.2415E-01  3.8301E-01 -1.1335E+00 -8.2568E-01 -1.6245E-01  8.6878E-02  7.3669E-01 -7.2395E-01  1.4960E-02  8.3039E-01  5.6063E-02 -4.2755E-01 -5.7408E-01 -3.1014E-01 -8.3231E-02 -9.9515E-01  3.1944E-01 -9.4864E-01  5.9754E-01  1.1264E-01 -2.7428E-01 -1.3348E+00 -1.9121E-01 -2.3947E-01  2.9927E-01 -4.3156E-01 -5.8310E-01  4.6619E-01  3.1608E-01 -4.0250E-01 -5.3226E-01 -3.1027E-01  4.0913E-01 -9.5678E-01 -2.7167E-01  1.8208E-01 -5.1093E-01  4.1602E-01 -1.0074E+00  5.8538E-01  4.1291E-02 -7.0313E-01  5.4025E-01  9.0368E-02  6.1865E-02 -9.5882E-01  4.5950E-01  2.4557E-01 -6.2930E-01 -3.8218E-01  3.9667E-02 -7.7716E-01  7.8812E-01
        1.27  1.6133E+00 -4.9690E-01 -1.3169E-01 -6.0562E-01  5.4939E-01 -5.3195E-01 -7.8418E-01  3.0152E-01  5.4217E-01 -6.4224E-01 -4.6738E-01 -3.5187E-01 -7.8011E-01 -8.8189E-02 -8.0576E-01 -5.4679E-01 -1.9363E-01  4.2785E-01  6.7687E-02 -7.9619E-01 -2.8656E-01  5.0061E-02 -4.1940E-01  3.9147E-01 -1.1415E+00 -8.2385E-01 -1.6839E-01  8.7048E-02  7.3413E-01 -7.2169E-01  1.4062E-02  8.3553E-01  5.6054E-02 -4.1536E-01 -5.6824E-01 -3.0338E-01 -8.2439E-02 -9.9624E-01  3.1091E-01 -9.5765E-01  5.9583E-01  1.1457E-01 -2.7882E-01 -1.3336E+00 -1.9669E-01 -2.3247E-01  3.0242E-01 -4.3795E-01 -5.8915E-01  4.6397E-01  3.2301E-01 -4.0918E-01 -5.4464E-01 -3.1423E-01  4.1528E-01 -9.5636E-01 -2.6872E-01  1.8076E-01 -5.0722E-01  4.1099E-01 -1.0104E+00  5.7777E-01  4.5141E-02 -7.0202E-01  5.4571E-01  9.9520E-02  6.3962E-02 -9.5857E-01  4.5813E-01  2.5111E-01 -6.2714E-01 -3.8930E-01  4.5229E-02 -7.7801E-01  7.8654E-01
        1.28  1.6186E+00 -4.9834E-01 -1.3013E-01 -5.9556E-01  5.5440E-01 -5.3762E-01 -7.8823E-01  3.0393E-01  5.4874E-01 -6.5486E-01 -4.6723E-01 -3.4296E-01 -7.7998E-01 -9.4632E-02 -8.0695E-01 -5.5510E-01 -1.9460E-01  4.2886E-01  7.1577E-02 -7.9841E-01 -2.7883E-01  4.9419E-02 -4.1473E-01  3.9990E-01 -1.1495E+00 -8.2199E-01 -1.7432E-01  8.7192E-02  7.3155E-01 -7.1940E-01  1.3132E-02  8.4062E-01  5.6034E-02 -4.0361E-01 -5.5379E-01 -3.0413E-01 -8.1612E-02 -9.9727E-01  3.0238E-01 -9.6701E-01  5.9390E-01  1.1584E-01 -2.8335E-01 -1.3324E+00 -2.0216E-01 -2.2549E-01  3.0556E-01 -4.4430E-01 -5.9531E-01  4.6173E-01  3.2985E-01 -4.1567E-01 -5.6227E-01 -3.1353E-01  4.2136E-01 -9.5587E-01 -2.6576E-01  1.7932E-01 -5.0346E-01  4.0591E-01 -1.0130E+00  5.7023E-01  4.9402E-02 -7.0101E-01  5.5115E-01  1.0868E-01  6.6037E-02 -9.5826E-01  4.5673E-01  2.5659E-01 -6.2498E-01 -3.9639E-01  5.0783E-02 -7.7884E-01  7.8489E-01
        1.29  1.6238E+00 -4.9978E-01 -1.2857E-01 -5.8548E-01  5.5936E-01 -5.4325E-01 -7.9227E-01  3.0635E-01  5.5523E-01 -6.6729E-01 -4.6710E-01 -3.3401E-01 -7.7982E-01 -1.0108E-01 -8.0808E-01 -5.6341E-01 -1.9553E-01  4.2982E-01  7.5480E-02 -8.0055E-01 -2.7113E-01  4.8874E-02 -4.1015E-01  4.0831E-01 -1.1574E+00 -8.2009E-01 -1.8026E-01  8.7311E-02  7.2893E-01 -7.1707E-01  1.2169E-02  8.4568E-01  5.6003E-02 -4.0289E-01 -5.4327E-01 -3.1651E-01 -8.0754E-02 -9.9823E-01  2.9386E-01 -9.7676E-01  5.9165E-01  1.1637E-01 -2.8787E-01 -1.3311E+00 -2.0763E-01 -2.1853E-01  3.0869E-01 -4.5063E-01 -6.0156E-01  4.5948E-01  3.3660E-01 -4.1540E-01 -5.7740E-01 -3.0564E-01  4.2738E-01 -9.5531E-01 -2.6280E-01  1.7776E-01 -4.9964E-01  4.0079E-01 -1.0151E+00  5.6282E-01  5.4128E-02 -7.0010E-01  5.5657E-01  1.1784E-01  6.8091E-02 -9.5790E-01  4.5529E-01  2.6201E-01 -6.2284E-01 -4.0343E-01  5.6329E-02 -7.7965E-01  7.8317E-01
        1.30  1.6290E+00 -5.0121E-01 -1.2701E-01 -5.7538E-01  5.6428E-01 -5.4882E-01 -7.9628E-01  3.0877E-01  5.6165E-01 -6.7955E-01 -4.6701E-01 -3.2504E-01 -7.7963E-01 -1.0754E-01 -8.0916E-01 -5.7171E-01 -1.9644E-01  4.3075E-01  7.9392E-02 -8.0260E-01 -2.6344E-01  4.8427E-02 -4.0566E-01  4.1667E-01 -1.1652E+00 -8.1816E-01 -1.8620E-01  8.7404E-02  7.2629E-01 -7.1471E-01  1.1174E-02  8.5071E-01  5.5961E-02 -4.0489E-01 -5.3825E-01 -3.2799E-01 -7.9868E-02 -9.9914E-01  2.8534E-01 -9.8690E-01  5.8894E-01  1.1605E-01 -2.9238E-01 -1.3297E+00 -2.1310E-01 -2.1158E-01  3.1181E-01 -4.5692E-01 -6.0792E-01  4.5722E-01  3.4327E-01 -4.1350E-01 -5.8906E-01 -2.9829E-01  4.3334E-01 -9.5468E-01 -2.5985E-01  1.7608E-01 -4.9577E-01  3.9565E-01 -1.0169E+00  5.5561E-01  5.9387E-02 -6.9927E-01  5.6195E-01  1.2700E-01  7.0125E-02 -9.5749E-01  4.5381E-01  2.6737E-01 -6.2070E-01 -4.1044E-01  6.1865E-02 -7.8043E-01  7.8139E-01
        1.31  1.6342E+00 -5.0265E-01 -1.2545E-01 -5.6525E-01  5.6917E-01 -5.5435E-01 -8.0028E-01  3.1119E-01  5.6799E-01 -6.9166E-01 -4.6693E-01 -3.1605E-01 -7.7942E-01 -1.1400E-01 -8.1018E-01 -5.7999E-01 -1.9732E-01  4.3164E-01  8.3308E-02 -8.0458E-01 -2.5577E-01  4.8077E-02 -4.0126E-01  4.2497E-01 -1.1730E+00 -8.1620E-01 -1.9214E-01  8.7472E-02  7.2362E-01 -7.1230E-01  1.0148E-02  8.5569E-01  5.5908E-02 -4.0731E-01 -5.3519E-01 -3.3836E-01 -7.8956E-02 -9.9998E-01  2.7682E-01 -9.9746E-01  5.8560E-01  1.1474E-01 -2.9689E-01 -1.3283E+00 -2.1857E-01 -2.0466E-01  3.1492E-01 -4.6319E-01 -6.1438E-01  4.5495E-01  3.4985E-01 -4.1138E-01 -5.9944E-01 -2.9160E-01  4.3923E-01 -9.5399E-01 -2.5690E-01  1.7428E-01 -4.9183E-01  3.9048E-01 -1.0182E+00  5.4873E-01  6.5268E-02 -6.9853E-01  5.6729E-01  1.3615E-01  7.2139E-02 -9.5702E-01  4.5230E-01  2.7268E-01 -6.1857E-01 -4.1740E-01  6.7393E-02 -7.8119E-01  7.7954E-01
        1.32  1.6393E+00 -5.0408E-01 -1.2388E-01 -5.5511E-01  5.7402E-01 -5.5982E-01 -8.0427E-01  3.1363E-01  5.7426E-01 -7.0362E-01 -4.6688E-01 -3.0705E-01 -7.7917E-01 -1.2047E-01 -8.1115E-01 -5.8828E-01 -1.9816E-01  4.3248E-01  8.7224E-02 -8.0648E-01 -2.4813E-01  4.7818E-02 -3.9695E-01  4.3321E-01 -1.1808E+00 -8.1420E-01 -1.9809E-01  8.7513E-02  7.2092E-01 -7.0986E-01  9.0898E-03  8.6064E-01  5.5845E-02 -4.0984E-01 -5.3311E-01 -3.4799E-01 -7.8020E-02 -1.0008E+00  2.6830E-01 -1.0084E+00  5.8130E-01  1.1223E-01 -3.0139E-01 -1.3269E+00 -2.2403E-01 -1.9776E-01  3.1802E-01 -4.6943E-01 -6.2094E-01  4.5268E-01  3.5635E-01 -4.0924E-01 -6.0915E-01 -2.8535E-01  4.4506E-01 -9.5324E-01 -2.5396E-01  1.7236E-01 -4.8784E-01  3.8531E-01 -1.0191E+00  5.4236E-01  7.1887E-02 -6.9788E-01  5.7259E-01  1.4531E-01  7.4134E-02 -9.5650E-01  4.5074E-01  2.7793E-01 -6.1645E-01 -4.2433E-01  7.2909E-02 -7.8192E-01  7.7763E-01
        1.33  1.6445E+00 -5.0550E-01 -1.2232E-01 -5.4494E-01  5.7883E-01 -5.6525E-01 -8.0823E-01  3.1606E-01  5.8045E-01 -7.1545E-01 -4.6683E-01 -2.9804E-01 -7.7889E-01 -1.2695E-01 -8.1207E-01 -5.9655E-01 -1.9898E-01  4.3329E-01  9.1136E-02 -8.0831E-01 -2.4050E-01  4.7644E-02 -3.9272E-01  4.4136E-01 -1.1885E+00 -8.1216E-01 -2.0403E-01  8.7529E-02  7.1818E-01 -7.0739E-01  8.0007E-03  8.6555E-01  5.5771E-02 -4.1240E-01 -5.3162E-01 -3.5709E-01 -7.7064E-02 -1.0015E+00  2.5977E-01 -1.0196E+00  5.7553E-01  1.0829E-01 -3.0589E-01 -1.3253E+00 -2.2948E-01 -1.9087E-01  3.2111E-01 -4.7564E-01 -6.2760E-01  4.5042E-01  3.6276E-01 -4.0711E-01 -6.1844E-01 -2.7940E-01  4.5082E-01 -9.5243E-01 -2.5102E-01  1.7033E-01 -4.8380E-01  3.8013E-01 -1.0197E+00  5.3681E-01  7.9391E-02 -6.9730E-01  5.7785E-01  1.5446E-01  7.6109E-02 -9.5592E-01  4.4915E-01  2.8312E-01 -6.1433E-01 -4.3121E-01  7.8415E-02 -7.8263E-01  7.7565E-01
        1.34  1.6496E+00 -5.0693E-01 -1.2076E-01 -5.3475E-01  5.8360E-01 -5.7062E-01 -8.1218E-01  3.1851E-01  5.8657E-01 -7.2716E-01 -4.6680E-01 -2.8903E-01 -7.7859E-01 -1.3343E-01 -8.1294E-01 -6.0481E-01 -1.9977E-01  4.3406E-01  9.5042E-02 -8.1007E-01 -2.3289E-01  4.7549E-02 -3.8857E-01  4.4943E-01 -1.1961E+00 -8.1010E-01 -2.0997E-01  8.7517E-02  7.1542E-01 -7.0487E-01  6.8811E-03  8.7042E-01  5.5688E-02 -4.1495E-01 -5.3052E-01 -3.6579E-01 -7.6089E-02 -1.0021E+00  2.5125E-01 -1.0306E+00  5.6736E-01  1.0267E-01 -3.1037E-01 -1.3237E+00 -2.3493E-01 -1.8400E-01  3.2420E-01 -4.8182E-01 -6.3435E-01  4.4816E-01  3.6909E-01 -4.0501E-01 -6.2743E-01 -2.7368E-01  4.5653E-01 -9.5155E-01 -2.4808E-01  1.6819E-01 -4.7971E-01  3.7496E-01 -1.0203E+00  5.3264E-01  8.7923E-02 -6.9679E-01  5.8306E-01  1.6361E-01  7.8065E-02 -9.5530E-01  4.4753E-01  2.8826E-01 -6.1222E-01 -4.3806E-01  8.3910E-02 -7.8332E-01  7.7361E-01
        1.35  1.6547E+00 -5.0835E-01 -1.1920E-01 -5.2454E-01  5.8833E-01 -5.7595E-01 -8.1611E-01  3.2096E-01  5.9261E-01 -7.3876E-01 -4.6677E-01 -2.8002E-01 -7.7826E-01 -1.3992E-01 -8.1375E-01 -6.1306E-01 -2.0053E-01  4.3479E-01  9.8937E-02 -8.1177E-01 -2.2530E-01  4.7523E-02 -3.8450E-01  4.5741E-01 -1.2037E+00 -8.0799E-01 -2.1591E-01  8.7478E-02  7.1263E-01 -7.0232E-01  5.7313E-03  8.7526E-01  5.5594E-02 -4.1750E-01 -5.2971E-01 -3.7417E-01 -7.5097E-02 -1.0027E+00  2.4271E-01 -1.0402E+00  5.5525E-01  9.5572E-02 -3.1486E-01 -1.3221E+00 -2.4038E-01 -1.7715E-01  3.2727E-01 -4.8798E-01 -6.4120E-01  4.4591E-01  3.7535E-01 -4.0294E-01 -6.3619E-01 -2.6812E-01  4.6217E-01 -9.5062E-01 -2.4515E-01  1.6596E-01 -4.7557E-01  3.6980E-01 -1.0215E+00  5.3076E-01  9.7366E-02 -6.9636E-01  5.8822E-01  1.7275E-01  8.0003E-02 -9.5462E-01  4.4587E-01  2.9336E-01 -6.1011E-01 -4.4487E-01  8.9391E-02 -7.8398E-01  7.7150E-01
        1.36  1.6597E+00 -5.0977E-01 -1.1763E-01 -5.1430E-01  5.9303E-01 -5.8124E-01 -8.2002E-01  3.2341E-01  5.9858E-01 -7.5025E-01 -4.6675E-01 -2.7100E-01 -7.7790E-01 -1.4641E-01 -8.1451E-01 -6.2131E-01 -2.0126E-01  4.3549E-01  1.0282E-01 -8.1341E-01 -2.1773E-01  4.7557E-02 -3.8050E-01  4.6528E-01 -1.2113E+00 -8.0586E-01 -2.2186E-01  8.7412E-02  7.0980E-01 -6.9973E-01  4.5517E-03  8.8005E-01  5.5491E-02 -4.2004E-01 -5.2910E-01 -3.8229E-01 -7.4090E-02 -1.0033E+00  2.3417E-01 -1.0455E+00  5.3798E-01  8.9264E-02 -3.1933E-01 -1.3204E+00 -2.4582E-01 -1.7031E-01  3.3035E-01 -4.9410E-01 -6.4814E-01  4.4367E-01  3.8153E-01 -4.0090E-01 -6.4477E-01 -2.6271E-01  4.6775E-01 -9.4963E-01 -2.4222E-01  1.6363E-01 -4.7138E-01  3.6465E-01 -1.0252E+00  5.3189E-01  1.0639E-01 -6.9599E-01  5.9333E-01  1.8188E-01  8.1922E-02 -9.5390E-01  4.4418E-01  2.9840E-01 -6.0801E-01 -4.5163E-01  9.4860E-02 -7.8461E-01  7.6933E-01
        1.37  1.6648E+00 -5.1119E-01 -1.1607E-01 -5.0404E-01  5.9768E-01 -5.8648E-01 -8.2391E-01  3.2587E-01  6.0448E-01 -7.6164E-01 -4.6673E-01 -2.6200E-01 -7.7751E-01 -1.5292E-01 -8.1522E-01 -6.2954E-01 -2.0196E-01  4.3615E-01  1.0669E-01 -8.1498E-01 -2.1018E-01  4.7643E-02 -3.7656E-01  4.7305E-01 -1.2188E+00 -8.0369E-01 -2.2780E-01  8.7319E-02  7.0694E-01 -6.9710E-01  3.3426E-03  8.8481E-01  5.5378E-02 -4.2256E-01 -5.2866E-01 -3.9019E-01 -7.3070E-02 -1.0038E+00  2.2562E-01 -1.0446E+00  5.1886E-01  8.8067E-02 -3.2380E-01 -1.3186E+00 -2.5126E-01 -1.6349E-01  3.3342E-01 -5.0021E-01 -6.5517E-01  4.4145E-01  3.8764E-01 -3.9887E-01 -6.5320E-01 -2.5739E-01  4.7328E-01 -9.4858E-01 -2.3929E-01  1.6122E-01 -4.6717E-01  3.5952E-01 -1.0323E+00  5.3408E-01  1.1243E-01 -6.9569E-01  5.9838E-01  1.9100E-01  8.3823E-02 -9.5312E-01  4.4245E-01  3.0340E-01 -6.0590E-01 -4.5836E-01  1.0032E-01 -7.8522E-01  7.6710E-01
        1.38  1.6698E+00 -5.1260E-01 -1.1451E-01 -4.9375E-01  6.0231E-01 -5.9168E-01 -8.2779E-01  3.2834E-01  6.1029E-01 -7.7294E-01 -4.6671E-01 -2.5299E-01 -7.7710E-01 -1.5942E-01 -8.1588E-01 -6.3776E-01 -2.0263E-01  4.3678E-01  1.1054E-01 -8.1651E-01 -2.0265E-01  4.7773E-02 -3.7268E-01  4.8071E-01 -1.2262E+00 -8.0149E-01 -2.3373E-01  8.7196E-02  7.0406E-01 -6.9444E-01  2.1044E-03  8.8954E-01  5.5255E-02 -4.2507E-01 -5.2834E-01 -3.9789E-01 -7.2039E-02 -1.0042E+00  2.1706E-01 -1.0407E+00  5.0258E-01  9.2089E-02 -3.2826E-01 -1.3168E+00 -2.5669E-01 -1.5668E-01  3.3648E-01 -5.0629E-01 -6.6229E-01  4.3925E-01  3.9369E-01 -3.9687E-01 -6.6149E-01 -2.5217E-01  4.7874E-01 -9.4748E-01 -2.3637E-01  1.5873E-01 -4.6291E-01  3.5440E-01 -1.0410E+00  5.3457E-01  1.1544E-01 -6.9545E-01  6.0337E-01  2.0012E-01  8.5705E-02 -9.5229E-01  4.4068E-01  3.0835E-01 -6.0380E-01 -4.6506E-01  1.0576E-01 -7.8581E-01  7.6480E-01
        1.39  1.6748E+00 -5.1402E-01 -1.1295E-01 -4.8344E-01  6.0689E-01 -5.9683E-01 -8.3165E-01  3.3081E-01  6.1604E-01 -7.8415E-01 -4.6669E-01 -2.4399E-01 -7.7666E-01 -1.6594E-01 -8.1648E-01 -6.4598E-01 -2.0327E-01  4.3736E-01  1.1437E-01 -8.1798E-01 -1.9513E-01  4.7937E-02 -3.6885E-01  4.8828E-01 -1.2336E+00 -7.9926E-01 -2.3967E-01  8.7046E-02  7.0113E-01 -6.9173E-01  8.3759E-04  8.9422E-01  5.5124E-02 -4.2757E-01 -5.2812E-01 -4.0543E-01 -7.0997E-02 -1.0046E+00  2.0849E-01 -1.0366E+00  4.8967E-01  9.8787E-02 -3.3271E-01 -1.3149E+00 -2.6211E-01 -1.4989E-01  3.3955E-01 -5.1234E-01 -6.6950E-01  4.3706E-01  3.9968E-01 -3.9488E-01 -6.6968E-01 -2.4703E-01  4.8415E-01 -9.4632E-01 -2.3346E-01  1.5616E-01 -4.5863E-01  3.4930E-01 -1.0497E+00  5.3305E-01  1.1692E-01 -6.9526E-01  6.0831E-01  2.0923E-01  8.7570E-02 -9.5141E-01  4.3889E-01  3.1326E-01 -6.0170E-01 -4.7171E-01  1.1118E-01 -7.8637E-01  7.6244E-01
