        Time         x1          y1          z1          x2          y2          z2          x3          y3          z3          x4          y4          z4          x5          y5          z5          x6          y6          z6          x7          y7          z7          x8          y8          z8          x9          y9          z9         x10         y10         z10 
        0.43  7.8271E-02 -2.2752E-01 -5.1426E-01 -3.8421E-01 -2.2216E-01 -2.5121E-01  2.5771E-01 -1.3822E-01 -8.2606E-02 -8.6037E-01 -5.3902E-01  3.6496E-02  2.7246E-01 -6.9898E-01 -5.2505E-01  3.6067E-01  5.5156E-02 -1.1095E+00  2.5520E-01  1.5748E-01 -3.1732E-01 -7.5394E-01 -8.2942E-01 -9.6443E-01  5.0586E-01 -1.4822E-01 -8.9121E-01  1.0648E+00 -4.4896E-01 -9.5354E-01
        0.44  7.9612E-02 -2.2157E-01 -5.0864E-01 -3.8212E-01 -2.3253E-01 -2.5625E-01  2.4692E-01 -1.3142E-01 -8.2224E-02 -8.6662E-01 -5.4205E-01  4.2187E-02  2.6973E-01 -6.9774E-01 -5.2293E-01  3.5362E-01  5.4479E-02 -1.1145E+00  2.4983E-01  1.5971E-01 -3.1228E-01 -7.5101E-01 -8.3187E-01 -9.7229E-01  5.0196E-01 -1.5192E-01 -8.9122E-01  1.0687E+00 -4.4509E-01 -9.5899E-01
        0.45  8.1038E-02 -2.1563E-01 -5.0302E-01 -3.7996E-01 -2.4292E-01 -2.6130E-01  2.3611E-01 -1.2458E-01 -8.1993E-02 -8.7284E-01 -5.4506E-01  4.7857E-02  2.6698E-01 -6.9642E-01 -5.2082E-01  3.4662E-01  5.3698E-02 -1.1194E+00  2.4446E-01  1.6183E-01 -3.0729E-01 -7.4804E-01 -8.3430E-01 -9.8012E-01  4.9798E-01 -1.5557E-01 -8.9124E-01  1.0724E+00 -4.4118E-01 -9.6442E-01
        0.46  8.2547E-02 -2.0968E-01 -4.9741E-01 -3.7773E-01 -2.5332E-01 -2.6638E-01  2.2528E-01 -1.1772E-01 -8.1915E-02 -8.7901E-01 -5.4807E-01  5.3507E-02  2.6424E-01 -6.9499E-01 -5.1873E-01  3.3966E-01  5.2819E-02 -1.1242E+00  2.3908E-01  1.6384E-01 -3.0235E-01 -7.4504E-01 -8.3670E-01 -9.8793E-01  4.9391E-01 -1.5918E-01 -8.9128E-01  1.0761E+00 -4.3725E-01 -9.6982E-01
        0.47  8.4137E-02 -2.0373E-01 -4.9179E-01 -3.7543E-01 -2.6373E-01 -2.7148E-01  2.1444E-01 -1.1081E-01 -8.1995E-02 -8.8515E-01 -5.5107E-01  5.9136E-02  2.6148E-01 -6.9348E-01 -5.1665E-01  3.3275E-01  5.1845E-02 -1.1288E+00  2.3368E-01  1.6574E-01 -2.9745E-01 -7.4200E-01 -8.3908E-01 -9.9572E-01  4.8977E-01 -1.6275E-01 -8.9133E-01  1.0797E+00 -4.3330E-01 -9.7521E-01
        0.48  8.5807E-02 -1.9777E-01 -4.8618E-01 -3.7305E-01 -2.7414E-01 -2.7661E-01  2.0360E-01 -1.0387E-01 -8.2235E-02 -8.9126E-01 -5.5406E-01  6.4745E-02  2.5873E-01 -6.9187E-01 -5.1458E-01  3.2588E-01  5.0777E-02 -1.1334E+00  2.2828E-01  1.6752E-01 -2.9259E-01 -7.3893E-01 -8.4144E-01 -1.0035E+00  4.8556E-01 -1.6629E-01 -8.9139E-01  1.0833E+00 -4.2932E-01 -9.8057E-01
        0.49  8.7553E-02 -1.9181E-01 -4.8056E-01 -3.7060E-01 -2.8456E-01 -2.8175E-01  1.9274E-01 -9.6891E-02 -8.2639E-02 -8.9733E-01 -5.5704E-01  7.0334E-02  2.5597E-01 -6.9017E-01 -5.1253E-01  3.1905E-01  4.9621E-02 -1.1378E+00  2.2287E-01  1.6919E-01 -2.8778E-01 -7.3582E-01 -8.4377E-01 -1.0112E+00  4.8127E-01 -1.6979E-01 -8.9146E-01  1.0867E+00 -4.2532E-01 -9.8591E-01
        0.50  8.9375E-02 -1.8585E-01 -4.7494E-01 -3.6807E-01 -2.9498E-01 -2.8691E-01  1.8189E-01 -8.9866E-02 -8.3210E-02 -9.0337E-01 -5.6001E-01  7.5902E-02  2.5321E-01 -6.8837E-01 -5.1050E-01  3.1226E-01  4.8377E-02 -1.1420E+00  2.1744E-01  1.7073E-01 -2.8301E-01 -7.3267E-01 -8.4608E-01 -1.0189E+00  4.7691E-01 -1.7325E-01 -8.9154E-01  1.0901E+00 -4.2130E-01 -9.9123E-01
        0.51  9.1268E-02 -1.7987E-01 -4.6931E-01 -3.6546E-01 -3.0540E-01 -2.9209E-01  1.7103E-01 -8.2797E-02 -8.3953E-02 -9.0937E-01 -5.6297E-01  8.1451E-02  2.5044E-01 -6.8649E-01 -5.0849E-01  3.0552E-01  4.7048E-02 -1.1462E+00  2.1200E-01  1.7215E-01 -2.7828E-01 -7.2949E-01 -8.4837E-01 -1.0266E+00  4.7247E-01 -1.7668E-01 -8.9161E-01  1.0934E+00 -4.1726E-01 -9.9653E-01
        0.53  9.3232E-02 -1.7388E-01 -4.6368E-01 -3.6277E-01 -3.1581E-01 -2.9730E-01  1.6018E-01 -7.5679E-02 -8.4873E-02 -9.1533E-01 -5.6592E-01  8.6979E-02  2.4767E-01 -6.8451E-01 -5.0648E-01  2.9881E-01  4.5637E-02 -1.1502E+00  2.0654E-01  1.7345E-01 -2.7359E-01 -7.2628E-01 -8.5064E-01 -1.0342E+00  4.6797E-01 -1.8009E-01 -8.9169E-01  1.0967E+00 -4.1320E-01 -1.0018E+00
        0.54  9.5263E-02 -1.6789E-01 -4.5805E-01 -3.6000E-01 -3.2622E-01 -3.0252E-01  1.4934E-01 -6.8511E-02 -8.5972E-02 -9.2126E-01 -5.6886E-01  9.2489E-02  2.4489E-01 -6.8244E-01 -5.0450E-01  2.9214E-01  4.4146E-02 -1.1542E+00  2.0107E-01  1.7462E-01 -2.6894E-01 -7.2303E-01 -8.5288E-01 -1.0419E+00  4.6339E-01 -1.8346E-01 -8.9177E-01  1.0998E+00 -4.0912E-01 -1.0071E+00
        0.55  9.7359E-02 -1.6188E-01 -4.5240E-01 -3.5714E-01 -3.3662E-01 -3.0775E-01  1.3851E-01 -6.1288E-02 -8.7257E-02 -9.2716E-01 -5.7180E-01  9.7978E-02  2.4211E-01 -6.8028E-01 -5.0253E-01  2.8552E-01  4.2577E-02 -1.1580E+00  1.9558E-01  1.7567E-01 -2.6434E-01 -7.1974E-01 -8.5510E-01 -1.0495E+00  4.5875E-01 -1.8680E-01 -8.9185E-01  1.1029E+00 -4.0502E-01 -1.0123E+00
        0.56  9.9517E-02 -1.5585E-01 -4.4674E-01 -3.5421E-01 -3.4700E-01 -3.1301E-01  1.2771E-01 -5.4008E-02 -8.8733E-02 -9.3303E-01 -5.7472E-01  1.0345E-01  2.3932E-01 -6.7803E-01 -5.0058E-01  2.7893E-01  4.0932E-02 -1.1617E+00  1.9007E-01  1.7657E-01 -2.5976E-01 -7.1643E-01 -8.5730E-01 -1.0571E+00  4.5404E-01 -1.9011E-01 -8.9192E-01  1.1059E+00 -4.0090E-01 -1.0175E+00
        0.57  1.0173E-01 -1.4981E-01 -4.4107E-01 -3.5118E-01 -3.5737E-01 -3.1828E-01  1.1693E-01 -4.6667E-02 -9.0404E-02 -9.3886E-01 -5.7763E-01  1.0890E-01  2.3654E-01 -6.7569E-01 -4.9865E-01  2.7237E-01  3.9212E-02 -1.1653E+00  1.8455E-01  1.7734E-01 -2.5523E-01 -7.1307E-01 -8.5947E-01 -1.0646E+00  4.4927E-01 -1.9340E-01 -8.9199E-01  1.1089E+00 -3.9677E-01 -1.0227E+00
        0.58  1.0400E-01 -1.4375E-01 -4.3539E-01 -3.4807E-01 -3.6773E-01 -3.2357E-01  1.0619E-01 -3.9261E-02 -9.2275E-02 -9.4466E-01 -5.8053E-01  1.1433E-01  2.3374E-01 -6.7326E-01 -4.9673E-01  2.6586E-01  3.7420E-02 -1.1688E+00  1.7900E-01  1.7797E-01 -2.5074E-01 -7.0969E-01 -8.6162E-01 -1.0721E+00  4.4443E-01 -1.9666E-01 -8.9205E-01  1.1118E+00 -3.9262E-01 -1.0279E+00
        0.59  1.0633E-01 -1.3766E-01 -4.2968E-01 -3.4488E-01 -3.7806E-01 -3.2887E-01  9.5492E-02 -3.1784E-02 -9.4353E-02 -9.5043E-01 -5.8343E-01  1.1974E-01  2.3095E-01 -6.7074E-01 -4.9483E-01  2.5938E-01  3.5556E-02 -1.1721E+00  1.7342E-01  1.7845E-01 -2.4628E-01 -7.0627E-01 -8.6375E-01 -1.0796E+00  4.3952E-01 -1.9989E-01 -8.9210E-01  1.1146E+00 -3.8846E-01 -1.0330E+00
        0.60  1.0870E-01 -1.3155E-01 -4.2396E-01 -3.4160E-01 -3.8838E-01 -3.3419E-01  8.4852E-02 -2.4233E-02 -9.6643E-02 -9.5616E-01 -5.8631E-01  1.2514E-01  2.2815E-01 -6.6814E-01 -4.9295E-01  2.5294E-01  3.3623E-02 -1.1754E+00  1.6783E-01  1.7878E-01 -2.4185E-01 -7.0282E-01 -8.6585E-01 -1.0871E+00  4.3456E-01 -2.0309E-01 -8.9215E-01  1.1173E+00 -3.8428E-01 -1.0382E+00
        0.61  1.1111E-01 -1.2541E-01 -4.1821E-01 -3.3822E-01 -3.9867E-01 -3.3952E-01  7.4278E-02 -1.6602E-02 -9.9151E-02 -9.6186E-01 -5.8919E-01  1.3051E-01  2.2535E-01 -6.6544E-01 -4.9109E-01  2.4653E-01  3.1622E-02 -1.1786E+00  1.6220E-01  1.7896E-01 -2.3747E-01 -6.9933E-01 -8.6793E-01 -1.0946E+00  4.2953E-01 -2.0627E-01 -8.9218E-01  1.1200E+00 -3.8009E-01 -1.0433E+00
        0.62  1.1356E-01 -1.1924E-01 -4.1243E-01 -3.3477E-01 -4.0894E-01 -3.4486E-01  6.3784E-02 -8.8849E-03 -1.0188E-01 -9.6754E-01 -5.9205E-01  1.3587E-01  2.2254E-01 -6.6265E-01 -4.8925E-01  2.4016E-01  2.9554E-02 -1.1816E+00  1.5654E-01  1.7898E-01 -2.3312E-01 -6.9582E-01 -8.6999E-01 -1.1020E+00  4.2444E-01 -2.0943E-01 -8.9220E-01  1.1226E+00 -3.7588E-01 -1.0484E+00
        0.63  1.1605E-01 -1.1303E-01 -4.0662E-01 -3.3122E-01 -4.1919E-01 -3.5022E-01  5.3386E-02 -1.0756E-03 -1.0484E-01 -9.7318E-01 -5.9491E-01  1.4121E-01  2.1973E-01 -6.5978E-01 -4.8742E-01  2.3383E-01  2.7420E-02 -1.1846E+00  1.5085E-01  1.7883E-01 -2.2880E-01 -6.9226E-01 -8.7202E-01 -1.1094E+00  4.1929E-01 -2.1256E-01 -8.9221E-01  1.1252E+00 -3.7167E-01 -1.0534E+00
        0.64  1.1856E-01 -1.0679E-01 -4.0078E-01 -3.2758E-01 -4.2941E-01 -3.5559E-01  4.3098E-02  6.8328E-03 -1.0804E-01 -9.7879E-01 -5.9776E-01  1.4653E-01  2.1691E-01 -6.5681E-01 -4.8562E-01  2.2753E-01  2.5222E-02 -1.1874E+00  1.4512E-01  1.7851E-01 -2.2452E-01 -6.8868E-01 -8.7403E-01 -1.1168E+00  4.1408E-01 -2.1566E-01 -8.9221E-01  1.1277E+00 -3.6744E-01 -1.0585E+00
        0.65  1.2110E-01 -1.0049E-01 -3.9491E-01 -3.2385E-01 -4.3960E-01 -3.6098E-01  3.2941E-02  1.4848E-02 -1.1147E-01 -9.8437E-01 -6.0059E-01  1.5183E-01  2.1409E-01 -6.5376E-01 -4.8384E-01  2.2127E-01  2.2961E-02 -1.1902E+00  1.3935E-01  1.7802E-01 -2.2028E-01 -6.8506E-01 -8.7601E-01 -1.1241E+00  4.0881E-01 -2.1874E-01 -8.9219E-01  1.1301E+00 -3.6320E-01 -1.0635E+00
        0.66  1.2365E-01 -9.4151E-02 -3.8899E-01 -3.2003E-01 -4.4977E-01 -3.6637E-01  2.2937E-02  2.2977E-02 -1.1515E-01 -9.8991E-01 -6.0342E-01  1.5712E-01  2.1127E-01 -6.5062E-01 -4.8207E-01  2.1504E-01  2.0638E-02 -1.1928E+00  1.3354E-01  1.7734E-01 -2.1607E-01 -6.8142E-01 -8.7798E-01 -1.1314E+00  4.0348E-01 -2.2180E-01 -8.9216E-01  1.1325E+00 -3.5895E-01 -1.0685E+00
        0.67  1.2621E-01 -8.7755E-02 -3.8303E-01 -3.1612E-01 -4.5991E-01 -3.7178E-01  1.3109E-02  3.1230E-02 -1.1908E-01 -9.9543E-01 -6.0624E-01  1.6239E-01  2.0844E-01 -6.4739E-01 -4.8033E-01  2.0884E-01  1.8254E-02 -1.1954E+00  1.2767E-01  1.7647E-01 -2.1189E-01 -6.7773E-01 -8.7991E-01 -1.1387E+00  3.9810E-01 -2.2483E-01 -8.9211E-01  1.1348E+00 -3.5469E-01 -1.0735E+00
        0.68  1.2877E-01 -8.1300E-02 -3.7702E-01 -3.1211E-01 -4.7001E-01 -3.7720E-01  3.4858E-03  3.9615E-02 -1.2326E-01 -1.0009E+00 -6.0905E-01  1.6764E-01  2.0560E-01 -6.4408E-01 -4.7861E-01  2.0268E-01  1.5809E-02 -1.1978E+00  1.2174E-01  1.7540E-01 -2.0775E-01 -6.7402E-01 -8.8183E-01 -1.1460E+00  3.9266E-01 -2.2784E-01 -8.9204E-01  1.1370E+00 -3.5043E-01 -1.0785E+00
        0.69  1.3133E-01 -7.4781E-02 -3.7095E-01 -3.0801E-01 -4.8009E-01 -3.8264E-01 -5.9008E-03  4.8141E-02 -1.2769E-01 -1.0064E+00 -6.1185E-01  1.7287E-01  2.0277E-01 -6.4068E-01 -4.7691E-01  1.9655E-01  1.3306E-02 -1.2002E+00  1.1575E-01  1.7413E-01 -2.0366E-01 -6.7028E-01 -8.8372E-01 -1.1532E+00  3.8716E-01 -2.3083E-01 -8.9195E-01  1.1392E+00 -3.4615E-01 -1.0834E+00
        0.70  1.3388E-01 -6.8192E-02 -3.6483E-01 -3.0382E-01 -4.9013E-01 -3.8808E-01 -1.5015E-02  5.6817E-02 -1.3238E-01 -1.0118E+00 -6.1464E-01  1.7808E-01  1.9992E-01 -6.3719E-01 -4.7523E-01  1.9046E-01  1.0745E-02 -1.2024E+00  1.0968E-01  1.7265E-01 -1.9960E-01 -6.6650E-01 -8.8558E-01 -1.1605E+00  3.8160E-01 -2.3380E-01 -8.9185E-01  1.1414E+00 -3.4186E-01 -1.0884E+00
        0.71  1.3640E-01 -6.1529E-02 -3.5866E-01 -2.9952E-01 -5.0015E-01 -3.9354E-01 -2.3814E-02  6.5652E-02 -1.3732E-01 -1.0172E+00 -6.1742E-01  1.8328E-01  1.9707E-01 -6.3362E-01 -4.7358E-01  1.8440E-01  8.1261E-03 -1.2046E+00  1.0353E-01  1.7094E-01 -1.9558E-01 -6.6269E-01 -8.8742E-01 -1.1676E+00  3.7599E-01 -2.3674E-01 -8.9172E-01  1.1434E+00 -3.3757E-01 -1.0933E+00
        0.72  1.3889E-01 -5.4784E-02 -3.5241E-01 -2.9513E-01 -5.1013E-01 -3.9901E-01 -3.2252E-02  7.4652E-02 -1.4251E-01 -1.0226E+00 -6.2020E-01  1.8846E-01  1.9422E-01 -6.2996E-01 -4.7195E-01  1.7837E-01  5.4509E-03 -1.2066E+00  9.7278E-02  1.6901E-01 -1.9162E-01 -6.5885E-01 -8.8924E-01 -1.1748E+00  3.7033E-01 -2.3966E-01 -8.9158E-01  1.1455E+00 -3.3327E-01 -1.0981E+00
        0.73  1.4134E-01 -4.7953E-02 -3.4610E-01 -2.9063E-01 -5.2007E-01 -4.0449E-01 -4.0277E-02  8.3822E-02 -1.4793E-01 -1.0279E+00 -6.2296E-01  1.9362E-01  1.9136E-01 -6.2621E-01 -4.7034E-01  1.7238E-01  2.7201E-03 -1.2086E+00  9.0914E-02  1.6685E-01 -1.8770E-01 -6.5498E-01 -8.9103E-01 -1.1820E+00  3.6461E-01 -2.4256E-01 -8.9141E-01  1.1474E+00 -3.2896E-01 -1.1030E+00
        0.74  1.4374E-01 -4.1030E-02 -3.3972E-01 -2.8603E-01 -5.2998E-01 -4.0998E-01 -4.7828E-02  9.3162E-02 -1.5358E-01 -1.0333E+00 -6.2571E-01  1.9876E-01  1.8850E-01 -6.2238E-01 -4.6876E-01  1.6641E-01 -6.5636E-05 -1.2105E+00  8.4422E-02  1.6445E-01 -1.8385E-01 -6.5108E-01 -8.9279E-01 -1.1891E+00  3.5884E-01 -2.4544E-01 -8.9122E-01  1.1493E+00 -3.2465E-01 -1.1079E+00
        0.75  1.4607E-01 -3.4010E-02 -3.3325E-01 -2.8133E-01 -5.3986E-01 -4.1549E-01 -5.4840E-02  1.0267E-01 -1.5944E-01 -1.0385E+00 -6.2846E-01  2.0389E-01  1.8563E-01 -6.1846E-01 -4.6721E-01  1.6049E-01 -2.9056E-03 -1.2122E+00  7.7785E-02  1.6182E-01 -1.8007E-01 -6.4714E-01 -8.9453E-01 -1.1962E+00  3.5301E-01 -2.4829E-01 -8.9101E-01  1.1512E+00 -3.2033E-01 -1.1127E+00
        0.76  1.4833E-01 -2.6887E-02 -3.2671E-01 -2.7651E-01 -5.4969E-01 -4.2101E-01 -6.1243E-02  1.1232E-01 -1.6547E-01 -1.0438E+00 -6.3119E-01  2.0900E-01  1.8275E-01 -6.1446E-01 -4.6568E-01  1.5459E-01 -5.7991E-03 -1.2139E+00  7.0984E-02  1.5895E-01 -1.7638E-01 -6.4318E-01 -8.9625E-01 -1.2032E+00  3.4714E-01 -2.5113E-01 -8.9078E-01  1.1530E+00 -3.1601E-01 -1.1175E+00
        0.77  1.5049E-01 -1.9657E-02 -3.2007E-01 -2.7158E-01 -5.5949E-01 -4.2653E-01 -6.6965E-02  1.2209E-01 -1.7164E-01 -1.0490E+00 -6.3392E-01  2.1410E-01  1.7986E-01 -6.1038E-01 -4.6418E-01  1.4873E-01 -8.7456E-03 -1.2155E+00  6.4001E-02  1.5585E-01 -1.7279E-01 -6.3919E-01 -8.9794E-01 -1.2103E+00  3.4121E-01 -2.5394E-01 -8.9052E-01  1.1547E+00 -3.1168E-01 -1.1223E+00
        0.78  1.5255E-01 -1.2316E-02 -3.1335E-01 -2.6654E-01 -5.6924E-01 -4.3207E-01 -7.1935E-02  1.3195E-01 -1.7790E-01 -1.0542E+00 -6.3664E-01  2.1918E-01  1.7697E-01 -6.0621E-01 -4.6270E-01  1.4290E-01 -1.1744E-02 -1.2170E+00  5.6817E-02  1.5254E-01 -1.6933E-01 -6.3516E-01 -8.9960E-01 -1.2173E+00  3.3523E-01 -2.5673E-01 -8.9024E-01  1.1564E+00 -3.0734E-01 -1.1270E+00
        0.79  1.5448E-01 -4.8617E-03 -3.0652E-01 -2.6138E-01 -5.7896E-01 -4.3762E-01 -7.6092E-02  1.4184E-01 -1.8419E-01 -1.0594E+00 -6.3934E-01  2.2424E-01  1.7407E-01 -6.0196E-01 -4.6126E-01  1.3710E-01 -1.4795E-02 -1.2184E+00  4.9421E-02  1.4904E-01 -1.6602E-01 -6.3110E-01 -9.0124E-01 -1.2242E+00  3.2919E-01 -2.5951E-01 -8.8993E-01  1.1580E+00 -3.0300E-01 -1.1318E+00
        0.80  1.5628E-01  2.7069E-03 -2.9959E-01 -2.5610E-01 -5.8862E-01 -4.4318E-01 -7.9389E-02  1.5167E-01 -1.9044E-01 -1.0646E+00 -6.4204E-01  2.2928E-01  1.7116E-01 -5.9762E-01 -4.5984E-01  1.3134E-01 -1.7896E-02 -1.2197E+00  4.1807E-02  1.4537E-01 -1.6288E-01 -6.2702E-01 -9.0285E-01 -1.2312E+00  3.2311E-01 -2.6226E-01 -8.8960E-01  1.1596E+00 -2.9866E-01 -1.1365E+00
        0.81  1.5791E-01  1.0389E-02 -2.9256E-01 -2.5069E-01 -5.9824E-01 -4.4875E-01 -8.1805E-02  1.6138E-01 -1.9658E-01 -1.0697E+00 -6.4473E-01  2.3431E-01  1.6824E-01 -5.9321E-01 -4.5845E-01  1.2560E-01 -2.1049E-02 -1.2209E+00  3.3979E-02  1.4156E-01 -1.5996E-01 -6.2290E-01 -9.0444E-01 -1.2381E+00  3.1697E-01 -2.6499E-01 -8.8924E-01  1.1612E+00 -2.9431E-01 -1.1412E+00
        0.82  1.5936E-01  1.8183E-02 -2.8541E-01 -2.4516E-01 -6.0780E-01 -4.5433E-01 -8.3347E-02  1.7086E-01 -2.0255E-01 -1.0748E+00 -6.4741E-01  2.3932E-01  1.6531E-01 -5.8871E-01 -4.5710E-01  1.1990E-01 -2.4251E-02 -1.2220E+00  2.5953E-02  1.3766E-01 -1.5727E-01 -6.1875E-01 -9.0600E-01 -1.2450E+00  3.1079E-01 -2.6770E-01 -8.8886E-01  1.1627E+00 -2.8996E-01 -1.1459E+00
        0.83  1.6061E-01  2.6083E-02 -2.7816E-01 -2.3949E-01 -6.1731E-01 -4.5991E-01 -8.4055E-02  1.8002E-01 -2.0826E-01 -1.0799E+00 -6.5008E-01  2.4432E-01  1.6237E-01 -5.8413E-01 -4.5578E-01  1.1423E-01 -2.7503E-02 -1.2230E+00  1.7759E-02  1.3371E-01 -1.5485E-01 -6.1458E-01 -9.0753E-01 -1.2519E+00  3.0456E-01 -2.7040E-01 -8.8844E-01  1.1641E+00 -2.8561E-01 -1.1506E+00
        0.84  1.6165E-01  3.4081E-02 -2.7079E-01 -2.3369E-01 -6.2676E-01 -4.6550E-01 -8.3993E-02  1.8878E-01 -2.1368E-01 -1.0849E+00 -6.5274E-01  2.4930E-01  1.5942E-01 -5.7947E-01 -4.5449E-01  1.0860E-01 -3.0804E-02 -1.2239E+00  9.4360E-03  1.2974E-01 -1.5271E-01 -6.1037E-01 -9.0904E-01 -1.2588E+00  2.9827E-01 -2.7307E-01 -8.8800E-01  1.1655E+00 -2.8125E-01 -1.1552E+00
        0.85  1.6244E-01  4.2168E-02 -2.6333E-01 -2.2776E-01 -6.3614E-01 -4.7110E-01 -8.3250E-02  1.9707E-01 -2.1877E-01 -1.0900E+00 -6.5539E-01  2.5426E-01  1.5646E-01 -5.7474E-01 -4.5323E-01  1.0299E-01 -3.4154E-02 -1.2247E+00  1.0296E-03  1.2578E-01 -1.5087E-01 -6.0613E-01 -9.1052E-01 -1.2656E+00  2.9194E-01 -2.7573E-01 -8.8753E-01  1.1668E+00 -2.7689E-01 -1.1599E+00
        0.86  1.6298E-01  5.0332E-02 -2.5576E-01 -2.2168E-01 -6.4546E-01 -4.7669E-01 -8.1919E-02  2.0486E-01 -2.2352E-01 -1.0950E+00 -6.5803E-01  2.5921E-01  1.5349E-01 -5.6992E-01 -4.5201E-01  9.7417E-02 -3.7552E-02 -1.2255E+00 -7.4112E-03  1.2186E-01 -1.4931E-01 -6.0187E-01 -9.1197E-01 -1.2724E+00  2.8555E-01 -2.7836E-01 -8.8704E-01  1.1681E+00 -2.7253E-01 -1.1645E+00
        0.87  1.6325E-01  5.8559E-02 -2.4810E-01 -2.1546E-01 -6.5470E-01 -4.8229E-01 -8.0096E-02  2.1211E-01 -2.2792E-01 -1.0999E+00 -6.6066E-01  2.6414E-01  1.5050E-01 -5.6503E-01 -4.5083E-01  9.1875E-02 -4.0998E-02 -1.2261E+00 -1.5839E-02  1.1800E-01 -1.4804E-01 -5.9757E-01 -9.1340E-01 -1.2791E+00  2.7912E-01 -2.8098E-01 -8.8651E-01  1.1694E+00 -2.6817E-01 -1.1691E+00
        0.88  1.6324E-01  6.6836E-02 -2.4036E-01 -2.0910E-01 -6.6385E-01 -4.8789E-01 -7.7869E-02  2.1883E-01 -2.3199E-01 -1.1049E+00 -6.6329E-01  2.6906E-01  1.4750E-01 -5.6006E-01 -4.4968E-01  8.6364E-02 -4.4491E-02 -1.2267E+00 -2.4212E-02  1.1421E-01 -1.4705E-01 -5.9325E-01 -9.1479E-01 -1.2859E+00  2.7264E-01 -2.8358E-01 -8.8595E-01  1.1706E+00 -2.6380E-01 -1.1737E+00
        0.89  1.6294E-01  7.5147E-02 -2.3255E-01 -2.0260E-01 -6.7292E-01 -4.9348E-01 -7.5315E-02  2.2501E-01 -2.3575E-01 -1.1098E+00 -6.6590E-01  2.7396E-01  1.4449E-01 -5.5502E-01 -4.4858E-01  8.0886E-02 -4.8032E-02 -1.2271E+00 -3.2495E-02  1.1050E-01 -1.4631E-01 -5.8890E-01 -9.1616E-01 -1.2926E+00  2.6611E-01 -2.8616E-01 -8.8536E-01  1.1717E+00 -2.5944E-01 -1.1782E+00
        0.90  1.6234E-01  8.3476E-02 -2.2468E-01 -1.9595E-01 -6.8190E-01 -4.9907E-01 -7.2497E-02  2.3067E-01 -2.3921E-01 -1.1147E+00 -6.6850E-01  2.7884E-01  1.4147E-01 -5.4990E-01 -4.4751E-01  7.5438E-02 -5.1620E-02 -1.2275E+00 -4.0657E-02  1.0688E-01 -1.4582E-01 -5.8451E-01 -9.1751E-01 -1.2993E+00  2.5953E-01 -2.8872E-01 -8.8474E-01  1.1728E+00 -2.5507E-01 -1.1828E+00
        0.91  1.6144E-01  9.1811E-02 -2.1677E-01 -1.8916E-01 -6.9077E-01 -5.0465E-01 -6.9468E-02  2.3583E-01 -2.4240E-01 -1.1196E+00 -6.7110E-01  2.8371E-01  1.3843E-01 -5.4471E-01 -4.4649E-01  7.0023E-02 -5.5254E-02 -1.2278E+00 -4.8677E-02  1.0334E-01 -1.4555E-01 -5.8010E-01 -9.1882E-01 -1.3059E+00  2.5290E-01 -2.9127E-01 -8.8408E-01  1.1739E+00 -2.5070E-01 -1.1873E+00
        0.92  1.6024E-01  1.0014E-01 -2.0884E-01 -1.8222E-01 -6.9954E-01 -5.1022E-01 -6.6268E-02  2.4052E-01 -2.4534E-01 -1.1244E+00 -6.7368E-01  2.8856E-01  1.3538E-01 -5.3945E-01 -4.4551E-01  6.4638E-02 -5.8935E-02 -1.2279E+00 -5.6540E-02  9.9894E-02 -1.4548E-01 -5.7566E-01 -9.2011E-01 -1.3126E+00  2.4623E-01 -2.9379E-01 -8.8339E-01  1.1749E+00 -2.4633E-01 -1.1918E+00
        0.93  1.5874E-01  1.0845E-01 -2.0089E-01 -1.7515E-01 -7.0819E-01 -5.1577E-01 -6.2930E-02  2.4475E-01 -2.4805E-01 -1.1293E+00 -6.7626E-01  2.9340E-01  1.3231E-01 -5.3411E-01 -4.4457E-01  5.9285E-02 -6.2661E-02 -1.2280E+00 -6.4234E-02  9.6532E-02 -1.4559E-01 -5.7120E-01 -9.2136E-01 -1.3192E+00  2.3951E-01 -2.9630E-01 -8.8267E-01  1.1759E+00 -2.4196E-01 -1.1963E+00
        0.94  1.5695E-01  1.1672E-01 -1.9294E-01 -1.6794E-01 -7.1673E-01 -5.2132E-01 -5.9476E-02  2.4854E-01 -2.5055E-01 -1.1341E+00 -6.7883E-01  2.9822E-01  1.2923E-01 -5.2871E-01 -4.4368E-01  5.3963E-02 -6.6434E-02 -1.2280E+00 -7.1752E-02  9.3255E-02 -1.4587E-01 -5.6670E-01 -9.2259E-01 -1.3257E+00  2.3274E-01 -2.9878E-01 -8.8191E-01  1.1769E+00 -2.3759E-01 -1.2007E+00
        0.95  1.5488E-01  1.2496E-01 -1.8501E-01 -1.6060E-01 -7.2513E-01 -5.2684E-01 -5.5926E-02  2.5193E-01 -2.5286E-01 -1.1389E+00 -6.8138E-01  3.0303E-01  1.2613E-01 -5.2323E-01 -4.4283E-01  4.8673E-02 -7.0251E-02 -1.2279E+00 -7.9093E-02  9.0063E-02 -1.4630E-01 -5.6217E-01 -9.2379E-01 -1.3323E+00  2.2592E-01 -3.0125E-01 -8.8112E-01  1.1778E+00 -2.3321E-01 -1.2052E+00
