 Body           x           y           z          vx          vy          vz             Time
  3         8.1603E-01  8.9794E-01 -3.2207E-01 -7.8528E+00  4.3549E+00  1.3347E+00        3.01
  4         1.2312E+00 -9.1838E-01 -7.4152E-02  7.0484E+00  5.0090E+00  1.7198E+00        3.01
  5        -5.5800E-01  1.6014E+00 -7.7557E-02 -7.7712E+00 -2.9665E+00  2.5041E+00        3.01
  1         3.8070E-08  7.4843E-07  1.1429E-08  1.4906E-07  1.6259E-07 -5.4929E-08        3.02
  2         5.8562E-01  1.1073E+00  2.8168E-01 -6.1040E+00  3.6726E+00  1.3771E-01        3.02
  3         7.3464E-01  9.3953E-01 -3.0775E-01 -8.2600E+00  3.8719E+00  1.5001E+00        3.02
  4         1.3006E+00 -8.6654E-01 -5.6688E-02  6.7056E+00  5.2508E+00  1.7375E+00        3.02
  5        -6.3588E-01  1.5698E+00 -5.2193E-02 -7.6476E+00 -3.2948E+00  2.5175E+00        3.02
  1         3.9620E-08  7.5013E-07  1.0872E-08  1.5758E-07  1.7434E-07 -5.5462E-08        3.03
  2         5.2261E-01  1.1417E+00  2.8239E-01 -6.3675E+00  3.1380E+00  3.6139E-03        3.03
  3         6.4925E-01  9.7599E-01 -2.9176E-01 -8.6451E+00  3.3386E+00  1.6670E+00        3.03
  4         1.3666E+00 -8.1240E-01 -3.9072E-02  6.3621E+00  5.4671E+00  1.7499E+00        3.03
  5        -7.1242E-01  1.5349E+00 -2.6720E-02 -7.5073E+00 -3.6178E+00  2.5258E+00        3.03
  1         4.1251E-08  7.5195E-07  1.0309E-08  1.6532E-07  1.8691E-07 -5.5901E-08        3.04
  2         4.5710E-01  1.1707E+00  2.8175E-01 -6.5993E+00  2.5908E+00 -1.2987E-01        3.04
  3         5.6010E-01  1.0068E+00 -2.7408E-01 -9.0019E+00  2.7529E+00  1.8340E+00        3.04
  4         1.4291E+00 -7.5619E-01 -2.1356E-02  6.0197E+00  5.6593E+00  1.7573E+00        3.04
  5        -7.8747E-01  1.4967E+00 -1.1904E-03 -7.3508E+00 -3.9341E+00  2.5287E+00        3.04
  1         4.2956E-08  7.5390E-07  9.7428E-09  1.7222E-07  2.0029E-07 -5.6235E-08        3.05
  2         3.8941E-01  1.1940E+00  2.7977E-01 -6.7997E+00  2.0311E+00 -2.6279E-01        3.05
  3         4.6753E-01  1.0314E+00 -2.5472E-01 -9.3239E+00  2.1138E+00  1.9998E+00        3.05
  4         1.4882E+00 -6.9815E-01 -3.5891E-03  5.6797E+00  5.8289E+00  1.7602E+00        3.05
  5        -8.6086E-01  1.4554E+00  2.4341E-02 -7.1787E+00 -4.2424E+00  2.5262E+00        3.05
  1         4.4727E-08  7.5600E-07  9.1736E-09  1.7820E-07  2.1445E-07 -5.6448E-08        3.06
  2         3.1985E-01  1.2117E+00  2.7644E-01 -6.9685E+00  1.4585E+00 -3.9516E-01        3.06
  3         3.7191E-01  1.0493E+00 -2.3369E-01 -9.6032E+00  1.4206E+00  2.1624E+00        3.06
  4         1.5439E+00 -6.3852E-01  1.4187E-02  5.3433E+00  5.9773E+00  1.7591E+00        3.06
  5        -9.3243E-01  1.4110E+00  4.9822E-02 -6.9915E+00 -4.5415E+00  2.5185E+00        3.06
  1         4.6552E-08  7.5824E-07  8.6030E-09  1.8315E-07  2.2937E-07 -5.6524E-08        3.07
  2         2.4875E-01  1.2235E+00  2.7179E-01 -7.1052E+00  8.7284E-01 -5.2701E-01        3.07
  3         2.7371E-01  1.0599E+00 -2.1105E-01 -9.8313E+00  6.7419E-01  2.3197E+00        3.07
  4         1.5962E+00 -5.7748E-01  3.1932E-02  5.0113E+00  6.1059E+00  1.7542E+00        3.07
  5        -1.0020E+00  1.3637E+00  7.5198E-02 -6.7901E+00 -4.8304E+00  2.5055E+00        3.07
  1         4.8423E-08  7.6063E-07  8.0324E-09  1.8699E-07  2.4502E-07 -5.6441E-08        3.08
  2         1.7644E-01  1.2293E+00  2.6580E-01 -7.2090E+00  2.7363E-01 -6.5834E-01        3.08
  3         1.7352E-01  1.0628E+00 -1.8686E-01 -9.9990E+00 -1.2353E-01  2.4691E+00        3.08
  4         1.6451E+00 -5.1524E-01  4.9611E-02  4.6846E+00  6.2161E+00  1.7460E+00        3.08
  5        -1.0695E+00  1.3135E+00  1.0042E-01 -6.5754E+00 -5.1079E+00  2.4873E+00        3.08
  1         5.0325E-08  7.6319E-07  7.4635E-09  1.8960E-07  2.6132E-07 -5.6175E-08        3.09
  2         1.0325E-01  1.2289E+00  2.5849E-01 -7.2787E+00 -3.3960E-01 -7.8913E-01        3.09
  3         7.1972E-02  1.0573E+00 -1.6121E-01 -1.0096E+01 -9.6865E-01  2.6078E+00        3.09
  4         1.6908E+00 -4.5197E-01  6.7191E-02  4.3637E+00  6.3092E+00  1.7348E+00        3.09
  5        -1.1348E+00  1.2606E+00  1.2542E-01 -6.3483E+00 -5.3732E+00  2.4640E+00        3.09
  1         5.2248E-08  7.6591E-07  6.8983E-09  1.9087E-07  2.7821E-07 -5.5698E-08        3.10
  2         2.9528E-02  1.2223E+00  2.4986E-01 -7.3126E+00 -9.6735E-01 -9.1930E-01        3.10
  3        -3.0161E-02  1.0430E+00 -1.3423E-01 -1.0114E+01 -1.8552E+00  2.7324E+00        3.10
  4         1.7333E+00 -3.8785E-01  8.4644E-02  4.0491E+00  6.3865E+00  1.7208E+00        3.10
  5        -1.1977E+00  1.2050E+00  1.5017E-01 -6.1098E+00 -5.6253E+00  2.4359E+00        3.10
  1         5.4176E-08  7.6881E-07  6.3392E-09  1.9070E-07  2.9559E-07 -5.4981E-08        3.11
  2        -4.4342E-02  1.2093E+00  2.3992E-01 -7.3086E+00 -1.6101E+00 -1.0488E+00        3.11
  3        -1.3202E-01  1.0197E+00 -1.0608E-01 -1.0041E+01 -2.7747E+00  2.8394E+00        3.11
  4         1.7726E+00 -3.2301E-01  1.0194E-01  3.7411E+00  6.4490E+00  1.7045E+00        3.11
  5        -1.2582E+00  1.1470E+00  1.7461E-01 -5.8610E+00 -5.8635E+00  2.4030E+00        3.11
  1         5.6095E-08  7.7189E-07  5.7886E-09  1.8897E-07  3.1334E-07 -5.3993E-08        3.12
  2        -1.1797E-01  1.1898E+00  2.2868E-01 -7.2639E+00 -2.2685E+00 -1.1773E+00        3.12
  3        -2.3266E-01  9.8692E-01 -7.6948E-02 -9.8695E+00 -3.7161E+00  2.9252E+00        3.12
  4         1.8089E+00 -2.5762E-01  1.1907E-01  3.4399E+00  6.4978E+00  1.6859E+00        3.12
  5        -1.3161E+00  1.0866E+00  1.9870E-01 -5.6032E+00 -6.0873E+00  2.3656E+00        3.12
  1         5.7988E-08  7.7514E-07  5.2495E-09  1.8559E-07  3.3130E-07 -5.2706E-08        3.13
  2        -1.9093E-01  1.1635E+00  2.1614E-01 -7.1752E+00 -2.9427E+00 -1.3048E+00        3.13
  3        -3.3103E-01  9.4460E-01 -4.7074E-02 -9.5920E+00 -4.6655E+00  2.9861E+00        3.13
  4         1.8421E+00 -1.9180E-01  1.3599E-01  3.1459E+00  6.5341E+00  1.6654E+00        3.13
  5        -1.3714E+00  1.0241E+00  2.2238E-01 -5.3374E+00 -6.2961E+00  2.3239E+00        3.13
  1         5.9838E-08  7.7858E-07  4.7251E-09  1.8048E-07  3.4931E-07 -5.1093E-08        3.14
  2        -2.6275E-01  1.1303E+00  2.0233E-01 -7.0385E+00 -3.6331E+00 -1.4307E+00        3.14
  3        -4.2604E-01  8.9271E-01 -1.6725E-02 -9.2038E+00 -5.6068E+00  3.0187E+00        3.14
  4         1.8725E+00 -1.2567E-01  1.5270E-01  2.8590E+00  6.5586E+00  1.6431E+00        3.14
  5        -1.4239E+00  9.5949E-01  2.4563E-01 -5.0648E+00 -6.4895E+00  2.2783E+00        3.14
  1         6.1627E-08  7.8220E-07  4.2186E-09  1.7359E-07  3.6716E-07 -4.9136E-08        3.15
  2        -3.3292E-01  1.0900E+00  1.8725E-01 -6.8487E+00 -4.3396E+00 -1.5546E+00        3.15
  3        -5.1657E-01  8.3143E-01  1.3798E-02 -8.7033E+00 -6.5216E+00  3.0201E+00        3.15
  4         1.8999E+00 -5.9354E-02  1.6918E-01  2.5792E+00  6.5724E+00  1.6192E+00        3.15
  5        -1.4736E+00  8.9304E-01  2.6839E-01 -4.7865E+00 -6.6674E+00  2.2289E+00        3.15
  1         6.3338E-08  7.8599E-07  3.7337E-09  1.6490E-07  3.8466E-07 -4.6826E-08        3.16
  2        -4.0089E-01  1.0426E+00  1.7093E-01 -6.5999E+00 -5.0618E+00 -1.6759E+00        3.16
  3        -6.0148E-01  7.6113E-01  4.4170E-02 -8.0930E+00 -7.3905E+00  2.9884E+00        3.16
  4         1.9246E+00  7.0542E-03  1.8540E-01  2.3067E+00  6.5761E+00  1.5939E+00        3.16
  5        -1.5206E+00  8.2486E-01  2.9064E-01 -4.5039E+00 -6.8296E+00  2.1762E+00        3.16
  1         6.4952E-08  7.8997E-07  3.2739E-09  1.5441E-07  4.0158E-07 -4.4167E-08        3.17
  2        -4.6602E-01  9.8773E-01  1.5341E-01 -6.2848E+00 -5.7987E+00 -1.7936E+00        3.17
  3        -6.7970E-01  6.8236E-01  7.4049E-02 -7.3796E+00 -8.1941E+00  2.9226E+00        3.17
  4         1.9465E+00  7.3453E-02  2.0137E-01  2.0414E+00  6.5706E+00  1.5674E+00        3.17
  5        -1.5646E+00  7.5513E-01  3.1234E-01 -4.2178E+00 -6.9762E+00  2.1203E+00        3.17
  1         6.6451E-08  7.9410E-07  2.8427E-09  1.4215E-07  4.1773E-07 -4.1177E-08        3.18
  2        -5.2759E-01  9.2538E-01  1.3472E-01 -5.8950E+00 -6.5484E+00 -1.9064E+00        3.18
  3        -7.5023E-01  5.9589E-01  1.0309E-01 -6.5741E+00 -8.9140E+00  2.8228E+00        3.18
  4         1.9658E+00  1.3975E-01  2.1706E-01  1.7831E+00  6.5566E+00  1.5398E+00        3.18
  5        -1.6058E+00  6.8400E-01  3.3346E-01 -3.9296E+00 -7.1070E+00  2.0615E+00        3.18
  1         6.7818E-08  7.9840E-07  2.4431E-09  1.2820E-07  4.3290E-07 -3.7893E-08        3.19
  2        -5.8481E-01  8.5542E-01  1.1492E-01 -5.4201E+00 -7.3075E+00 -2.0128E+00        3.19
  3        -8.1223E-01  5.0263E-01  1.3096E-01 -5.6914E+00 -9.5346E+00  2.6905E+00        3.19
  4         1.9826E+00  2.0587E-01  2.3247E-01  1.5319E+00  6.5346E+00  1.5112E+00        3.19
  5        -1.6440E+00  6.1162E-01  3.5397E-01 -3.6401E+00 -7.2225E+00  2.0003E+00        3.19
  1         6.9036E-08  8.0284E-07  2.0780E-09  1.1261E-07  4.4692E-07 -3.4368E-08        3.20
  2        -6.3675E-01  7.7776E-01  9.4090E-02 -4.8482E+00 -8.0711E+00 -2.1104E+00        3.20
  3        -8.6500E-01  4.0367E-01  1.5734E-01 -4.7496E+00 -1.0044E+01  2.5287E+00        3.20
  4         1.9968E+00  2.7173E-01  2.4759E-01  1.2875E+00  6.5053E+00  1.4818E+00        3.20
  5        -1.6793E+00  5.3815E-01  3.7386E-01 -3.3503E+00 -7.3228E+00  1.9369E+00        3.20
  1         7.0088E-08  8.0742E-07  1.7495E-09  9.5448E-08  4.5964E-07 -3.0675E-08        3.21
  2        -6.8237E-01  6.9239E-01  7.2329E-02 -4.1650E+00 -8.8312E+00 -2.1964E+00        3.21
  3        -9.0804E-01  3.0015E-01  1.8195E-01 -3.7684E+00 -1.0433E+01  2.3409E+00        3.21
  4         2.0086E+00  3.3725E-01  2.6240E-01  1.0499E+00  6.4692E+00  1.4515E+00        3.21
  5        -1.7117E+00  4.6375E-01  3.9309E-01 -3.0612E+00 -7.4082E+00  1.8715E+00        3.21
  1         7.0959E-08  8.1212E-07  1.4587E-09  7.6774E-08  4.7089E-07 -2.6903E-08        3.22
  2        -7.2046E-01  5.9942E-01  4.9776E-02 -3.3544E+00 -9.5763E+00 -2.2667E+00        3.22
  3        -9.4106E-01  1.9333E-01  2.0456E-01 -2.7683E+00 -1.0700E+01  2.1319E+00        3.22
  4         2.0180E+00  4.0238E-01  2.7690E-01  8.1895E-01  6.4268E+00  1.4206E+00        3.22
  5        -1.7411E+00  3.8856E-01  4.1166E-01 -2.7736E+00 -7.4792E+00  1.8045E+00        3.22
  1         7.1633E-08  8.1693E-07  1.2059E-09  5.6611E-08  4.8053E-07 -2.3157E-08        3.23
  2        -7.4964E-01  4.9906E-01  2.6613E-02 -2.3983E+00 -1.0289E+01 -2.3160E+00        3.23
  3        -9.6396E-01  8.4413E-02  2.2496E-01 -1.7689E+00 -1.0847E+01  1.9066E+00        3.23
  4         2.0252E+00  4.6706E-01  2.9109E-01  5.9446E-01  6.3785E+00  1.3890E+00        3.23
  5        -1.7677E+00  3.1272E-01  4.2954E-01 -2.4884E+00 -7.5363E+00  1.7361E+00        3.23
  1         7.2097E-08  8.2183E-07  9.9039E-10  3.4952E-08  4.8837E-07 -1.9561E-08        3.24
  2        -7.6835E-01  3.9177E-01  3.0857E-03 -1.2774E+00 -1.0945E+01 -2.3376E+00        3.24
  3        -9.7685E-01 -2.5384E-02  2.4303E-01 -7.8796E-01 -1.0877E+01  1.6702E+00        3.24
  4         2.0301E+00  5.3121E-01  3.0496E-01  3.7630E-01  6.3249E+00  1.3570E+00        3.24
  5        -1.7914E+00  2.3637E-01  4.4672E-01 -2.2061E+00 -7.5798E+00  1.6666E+00        3.24
  1         7.2334E-08  8.2679E-07  8.0982E-10  1.1772E-08  4.9413E-07 -1.6257E-08        3.25
  2        -7.7483E-01  2.7828E-01 -2.0482E-02  2.6724E-02 -1.1509E+01 -2.3224E+00        3.25
  3        -9.8000E-01 -1.3494E-01  2.5868E-01  1.5917E-01 -1.0800E+01  1.4274E+00        3.25
  4         2.0328E+00  5.9480E-01  3.1850E-01  1.6431E-01  6.2661E+00  1.3245E+00        3.25
  5        -1.8123E+00  1.5965E-01  4.6320E-01 -1.9274E+00 -7.6105E+00  1.5962E+00        3.25
  1         7.2330E-08  8.3180E-07  6.6050E-10 -1.2939E-08  4.9744E-07 -1.3401E-08        3.26
  2        -7.6714E-01  1.5976E-01 -4.3666E-02  1.5283E+00 -1.1933E+01 -2.2594E+00        3.26
  3        -9.7379E-01 -2.4321E-01  2.7186E-01  1.0602E+00 -1.0626E+01  1.1828E+00        3.26
  4         2.0334E+00  6.5777E-01  3.3171E-01 -4.1662E-02  6.2027E+00  1.2915E+00        3.26
  5        -1.8304E+00  8.2680E-02  4.7896E-01 -1.6530E+00 -7.6288E+00  1.5252E+00        3.26
  1         7.2068E-08  8.3683E-07  5.3701E-10 -3.9120E-08  4.9779E-07 -1.1171E-08        3.27
  2        -7.4328E-01  3.7923E-02 -6.5916E-02  3.2310E+00 -1.2152E+01 -2.1352E+00        3.27
  3        -9.5877E-01 -3.4929E-01  2.8258E-01  1.9060E+00 -1.0367E+01  9.4019E-01        3.27
  4         2.0320E+00  7.2008E-01  3.4459E-01 -2.4178E-01  6.1349E+00  1.2582E+00        3.27
  5        -1.8457E+00  5.5874E-03  4.9401E-01 -1.3832E+00 -7.6353E+00  1.4538E+00        3.27
  1         7.1535E-08  8.4184E-07  4.3214E-10 -6.6530E-08  4.9450E-07 -9.7446E-09        3.28
  2        -7.0125E-01 -8.4764E-02 -8.6541E-02  5.1177E+00 -1.2087E+01 -1.9353E+00        3.28
  3        -9.3550E-01 -4.5237E-01  2.9087E-01  2.6901E+00 -1.0035E+01  7.0285E-01        3.28
  4         2.0285E+00  7.8168E-01  3.5713E-01 -4.3619E-01  6.0630E+00  1.2246E+00        3.28
  5        -1.8583E+00 -7.1514E-02  5.0833E-01 -1.1186E+00 -7.6306E+00  1.3822E+00        3.28
  1         7.0722E-08  8.4680E-07  3.3691E-10 -9.4618E-08  4.8678E-07 -9.2845E-09        3.29
  2        -6.3945E-01 -2.0497E-01 -1.0471E-01  7.1372E+00 -1.1646E+01 -1.6462E+00        3.29
  3        -9.0464E-01 -5.5180E-01  2.9680E-01  3.4091E+00 -9.6434E+00  4.7331E-01        3.29
  4         2.0232E+00  8.4254E-01  3.6933E-01 -6.2504E-01  5.9873E+00  1.1908E+00        3.29
  5        -1.8683E+00 -1.4851E-01  5.2193E-01 -8.5947E-01 -7.6153E+00  1.3106E+00        3.29
  1         6.9625E-08  8.5166E-07  2.4099E-10 -1.2237E-07  4.7387E-07 -9.8888E-09        3.30
  2        -5.5696E-01 -3.1845E-01 -1.1947E-01  9.1908E+00 -1.0742E+01 -1.2604E+00        3.30
  3        -8.6686E-01 -6.4701E-01  3.0046E-01  4.0613E+00 -9.2025E+00  2.5348E-01        3.30
  4         2.0159E+00  9.0261E-01  3.8118E-01 -8.0851E-01  5.9080E+00  1.1567E+00        3.30
  5        -1.8757E+00 -2.2531E-01  5.3480E-01 -6.0618E-01 -7.5900E+00  1.2391E+00        3.30
  1         6.8256E-08  8.5635E-07  1.3365E-10 -1.4828E-07  4.5536E-07 -1.1530E-08        3.31
  2        -4.5418E-01 -4.2023E-01 -1.2985E-01  1.1126E+01 -9.3231E+00 -7.8206E-01        3.31
  3        -8.2283E-01 -7.3756E-01  3.0196E-01  4.6470E+00 -8.7230E+00  4.4730E-02        3.31
  4         2.0069E+00  9.6187E-01  3.9269E-01 -9.8671E-01  5.8255E+00  1.1224E+00        3.31
  5        -1.8806E+00 -3.0180E-01  5.4696E-01 -3.5897E-01 -7.5554E+00  1.1679E+00        3.31
  1         6.6642E-08  8.6084E-07  5.2769E-12 -1.7045E-07  4.3150E-07 -1.4000E-08        3.32
  2        -3.3324E-01 -5.0509E-01 -1.3503E-01  1.2756E+01 -7.4040E+00 -2.3307E-01        3.32
  3        -7.7321E-01 -8.2311E-01  3.0141E-01  5.1677E+00 -8.2143E+00 -1.5207E-01        3.32
  4         1.9960E+00  1.0203E+00  4.0385E-01 -1.1598E+00  5.7398E+00  1.0880E+00        3.32
  5        -1.8830E+00 -3.7790E-01  5.5840E-01 -1.1805E-01 -7.5119E+00  1.0972E+00        3.32
  1         6.4831E-08  8.6506E-07 -1.5063E-10 -1.8712E-07  4.0348E-07 -1.6905E-08        3.33
  2        -1.9817E-01 -5.6846E-01 -1.3446E-01  1.3898E+01 -5.0943E+00  3.4661E-01        3.33
  3        -7.1865E-01 -9.0342E-01  2.9893E-01  5.6260E+00 -7.6843E+00 -3.3642E-01        3.33
  4         1.9835E+00  1.0778E+00  4.1467E-01 -1.3280E+00  5.6511E+00  1.0534E+00        3.33
  5        -1.8830E+00 -4.5351E-01  5.6912E-01  1.1640E-01 -7.4601E+00  1.0270E+00        3.33
  1         6.2885E-08  8.6898E-07 -3.3601E-10 -1.9717E-07  3.7325E-07 -1.9752E-08        3.34
  2        -5.4539E-02 -6.0731E-01 -1.2809E-01  1.4439E+01 -2.5843E+00  9.0723E-01        3.34
  3        -6.5977E-01 -9.7829E-01  2.9465E-01  6.0249E+00 -7.1402E+00 -5.0816E-01        3.34
  4         1.9692E+00  1.1344E+00  4.2513E-01 -1.4913E+00  5.5597E+00  1.0187E+00        3.34
  5        -1.8806E+00 -5.2857E-01  5.7914E-01  3.4427E-01 -7.4007E+00  9.5745E-01        3.34
  1         6.0871E-08  8.7260E-07 -5.4788E-10 -2.0051E-07  3.4310E-07 -2.2085E-08        3.35
  2         9.1427E-02 -6.2074E-01 -1.1635E-01  1.4368E+01 -9.4114E-02  1.4033E+00        3.35
  3        -5.9714E-01 -1.0476E+00  2.8871E-01  6.3680E+00 -6.5876E+00 -6.6733E-01        3.35
  4         1.9533E+00  1.1901E+00  4.3525E-01 -1.6499E+00  5.4658E+00  9.8391E-01        3.35
  5        -1.8760E+00 -6.0298E-01  5.8847E-01  5.6547E-01 -7.3341E+00  8.8870E-01        3.35
  1         5.8854E-08  8.7592E-07 -7.7939E-10 -1.9804E-07  3.1494E-07 -2.3609E-08        3.36
  2         2.3391E-01 -6.0992E-01 -1.0006E-01  1.3769E+01  2.1891E+00  1.8052E+00        3.36
  3        -5.3131E-01 -1.1113E+00  2.8121E-01  6.6589E+00 -6.0316E+00 -8.1419E-01        3.36
  4         1.9359E+00  1.2448E+00  4.4501E-01 -1.8039E+00  5.3693E+00  9.4905E-01        3.36
  5        -1.8692E+00 -6.7669E-01  5.9710E-01  7.7995E-01 -7.2608E+00  8.2081E-01        3.36
  1         5.6886E-08  8.7897E-07 -1.0217E-09 -1.9116E-07  2.8998E-07 -2.4222E-08        3.37
  2         3.6825E-01 -5.7761E-01 -8.0237E-02  1.2780E+01  4.1489E+00  2.1033E+00        3.37
  3        -4.6279E-01 -1.1695E+00  2.7230E-01  6.9013E+00 -5.4759E+00 -9.4908E-01        3.37
  4         1.9169E+00  1.2986E+00  4.5442E-01 -1.9535E+00  5.2706E+00  9.1413E-01        3.37
  5        -1.8603E+00 -7.4963E-01  6.0505E-01  9.8768E-01 -7.1814E+00  7.5386E-01        3.37
  1         5.5003E-08  8.8179E-07 -1.2658E-09 -1.8136E-07  2.6869E-07 -2.3976E-08        3.38
  2         4.9125E-01 -5.2736E-01 -5.7908E-02  1.1547E+01  5.7415E+00  2.3030E+00        3.38
  3        -3.9205E-01 -1.2220E+00  2.6208E-01  7.0988E+00 -4.9239E+00 -1.0725E+00        3.38
  4         1.8965E+00  1.3513E+00  4.6347E-01 -2.0987E+00  5.1697E+00  8.7917E-01        3.38
  5        -1.8493E+00 -8.2174E-01  6.1233E-01  1.1887E+00 -7.0963E+00  6.8790E-01        3.38
  1         5.3228E-08  8.8441E-07 -1.5036E-09 -1.6988E-07  2.5101E-07 -2.3005E-08        3.39
  2         6.0109E-01 -4.6284E-01 -3.4002E-02  1.0190E+01  6.9765E+00  2.4181E+00        3.39
  3        -3.1953E-01 -1.2689E+00  2.5067E-01  7.2549E+00 -4.3782E+00 -1.1848E+00        3.39
  4         1.8745E+00  1.4030E+00  4.7218E-01 -2.2397E+00  5.0667E+00  8.4419E-01        3.39
  5        -1.8363E+00 -8.9296E-01  6.1895E-01  1.3829E+00 -7.0059E+00  6.2300E-01        3.39
  1         5.1573E-08  8.8687E-07 -1.7286E-09 -1.5765E-07  2.3658E-07 -2.1469E-08        3.40
  2         6.9698E-01 -3.8751E-01 -9.2901E-03  8.7986E+00  7.8919E+00  2.4653E+00        3.40
  3        -2.4563E-01 -1.3104E+00  2.3818E-01  7.3728E+00 -3.8408E+00 -1.2867E+00        3.40
  4         1.8512E+00  1.4536E+00  4.8053E-01 -2.3766E+00  4.9618E+00  8.0919E-01        3.40
  5        -1.8214E+00 -9.6324E-01  6.2492E-01  1.5706E+00 -6.9107E+00  5.5920E-01        3.40
  1         5.0044E-08  8.8920E-07 -1.9359E-09 -1.4527E-07  2.2493E-07 -1.9520E-08        3.41
  2         7.7890E-01 -3.0434E-01  1.5621E-02  7.4296E+00  8.5363E+00  2.4600E+00        3.41
  3        -1.7072E-01 -1.3466E+00  2.2471E-01  7.4556E+00 -3.3132E+00 -1.3787E+00        3.41
  4         1.8265E+00  1.5032E+00  4.8852E-01 -2.5095E+00  4.8549E+00  7.7418E-01        3.41
  5        -1.8046E+00 -1.0325E+00  6.3025E-01  1.7516E+00 -6.8111E+00  4.9654E-01        3.41
  1         4.8638E-08  8.9142E-07 -2.1219E-09 -1.3311E-07  2.1560E-07 -1.7283E-08        3.42
  2         8.4725E-01 -2.1582E-01  4.0269E-02  6.1177E+00  8.9579E+00  2.4153E+00        3.42
  3        -9.5139E-02 -1.3774E+00  2.1036E-01  7.5061E+00 -2.7966E+00 -1.4612E+00        3.42
  4         1.8005E+00  1.5517E+00  4.9616E-01 -2.6384E+00  4.7463E+00  7.3917E-01        3.42
  5        -1.7860E+00 -1.1008E+00  6.3495E-01  1.9261E+00 -6.7075E+00  4.3506E-01        3.42
  1         4.7353E-08  8.9356E-07 -2.2843E-09 -1.2138E-07  2.0816E-07 -1.4858E-08        3.43
  2         9.0273E-01 -1.2399E-01  6.4312E-02  4.8809E+00  9.1997E+00  2.3417E+00        3.43
  3        -1.9198E-02 -1.4031E+00  1.9523E-01  7.5269E+00 -2.2921E+00 -1.5348E+00        3.43
  4         1.7733E+00  1.5991E+00  5.0345E-01 -2.7636E+00  4.6360E+00  7.0417E-01        3.43
  5        -1.7657E+00 -1.1680E+00  6.3904E-01  2.0942E+00 -6.6001E+00  3.7477E-01        3.43
  1         4.6184E-08  8.9563E-07 -2.4216E-09 -1.1018E-07  2.0228E-07 -1.2320E-08        3.44
  2         9.4613E-01 -3.0475E-02  8.7500E-02  3.7266E+00  9.2973E+00  2.2471E+00        3.44
  3         5.6813E-02 -1.4237E+00  1.7939E-01  7.5205E+00 -1.8001E+00 -1.6001E+00        3.44
  4         1.7447E+00  1.6453E+00  5.1039E-01 -2.8850E+00  4.5241E+00  6.6919E-01        3.44
  5        -1.7438E+00 -1.2341E+00  6.4253E-01  2.2559E+00 -6.4894E+00  3.1570E-01        3.44
  1         4.5126E-08  8.9765E-07 -2.5330E-09 -9.9537E-08  1.9766E-07 -9.7241E-09        3.45
  2         9.7829E-01  6.3426E-02  1.0965E-01  2.6560E+00  9.2799E+00  2.1377E+00        3.45
  3         1.3263E-01 -1.4395E+00  1.6293E-01  7.4889E+00 -1.3212E+00 -1.6573E+00        3.45
  4         1.7150E+00  1.6904E+00  5.1697E-01 -3.0027E+00  4.4106E+00  6.3423E-01        3.45
  5        -1.7202E+00 -1.2991E+00  6.4542E-01  2.4115E+00 -6.3757E+00  2.5787E-01        3.45
  1         4.4172E-08  8.9963E-07 -2.6180E-09 -8.9449E-08  1.9409E-07 -7.1110E-09        3.46
  2         1.0001E+00  1.5667E-01  1.3065E-01  1.6667E+00  9.1706E+00  2.0176E+00        3.46
  3         2.0801E-01 -1.4505E+00  1.4594E-01  7.4341E+00 -8.5569E-01 -1.7071E+00        3.46
  4         1.6841E+00  1.7344E+00  5.2320E-01 -3.1169E+00  4.2955E+00  5.9929E-01        3.46
  5        -1.6951E+00 -1.3629E+00  6.4774E-01  2.5609E+00 -6.2592E+00  2.0127E-01        3.46
  1         4.3317E-08  9.0157E-07 -2.6767E-09 -7.9892E-08  1.9137E-07 -4.5089E-09        3.47
  2         1.0122E+00  2.4843E-01  1.5039E-01  7.5444E-01  8.9876E+00  1.8904E+00        3.47
  3         2.8273E-01 -1.4568E+00  1.2847E-01  7.3579E+00 -4.0369E-01 -1.7498E+00        3.47
  4         1.6521E+00  1.7772E+00  5.2908E-01 -3.2275E+00  4.1791E+00  5.6439E-01        3.47
